Time,Extension,Load
"18.40000","0.76409","0.30427"
"18.50000","0.76822","0.26779"
"18.60000","0.77239","0.23166"
"18.70000","0.77661","0.22241"
"18.80000","0.78074","0.57109"
"18.90000","0.78497","0.12730"
"19.00000","0.78907","0.00915"
"19.10000","0.79327","0.04351"
"19.20000","0.79742","0.45473"
"19.30000","0.80159","0.28896"
"19.40000","0.80576","0.22938"
"19.50000","0.80992","0.17950"
"19.60000","0.81411","0.19877"
"19.70000","0.81826","0.12255"
"19.80000","0.82244","0.23239"
"19.90000","0.82660","0.14081"
"20.00000","0.83081","0.13484"
"20.10000","0.83490","0.34199"
"20.20000","0.83910","0.71090"
"20.30000","0.84324","0.18549"
"20.40000","0.84739","0.24823"
"20.50000","0.85161","0.32723"
"20.60000","0.85574","0.10422"
"20.70000","0.85994","0.33328"
"20.80000","0.86409","0.17180"
"20.90000","0.86828","0.38458"
"21.00000","0.87243","0.38185"
"21.10000","0.87660","0.07720"
"21.20000","0.88076","0.09765"
"21.30000","0.88491","0.33663"
"21.40000","0.88910","0.20761"
"21.50000","0.89325","0.19281"
"21.60000","0.89748","0.38466"
"21.70000","0.90162","0.27961"
"21.80000","0.90579","0.19058"
"21.90000","0.90993","0.37962"
"22.00000","0.91407","0.35100"
"22.10000","0.91825","0.11823"
"22.20000","0.92239","0.20261"
"22.30000","0.92659","0.05101"
"22.40000","0.93073","0.14367"
"22.50000","0.93494","0.18298"
"22.60000","0.93909","0.24852"
"22.70000","0.94329","0.37325"
"22.80000","0.94745","0.15978"
"22.90000","0.95160","0.16770"
"23.00000","0.95576","0.44931"
"23.10000","0.95988","0.36508"
"23.20000","0.96409","0.08123"
"23.30000","0.96823","0.07395"
"23.40000","0.97246","0.15783"
"23.50000","0.97661","0.13657"
"23.60000","0.98078","0.28155"
"23.70000","0.98497","0.09623"
"23.80000","0.98909","0.21928"
"23.90000","0.99327","0.21496"
"24.00000","0.99741","0.23163"
"24.10000","1.00156","0.20049"
"24.20000","1.00572","0.39109"
"24.30000","1.00991","0.21186"
"24.40000","1.01407","0.21290"
"24.50000","1.01829","0.34782"
"24.60000","1.02246","0.29346"
"24.70000","1.02660","0.25612"
"24.80000","1.03078","-0.05946"
"24.90000","1.03490","0.22416"
"25.00000","1.03909","0.33222"
"25.10000","1.04325","0.23307"
"25.20000","1.04743","0.22009"
"25.30000","1.05161","0.35035"
"25.40000","1.05578","0.32806"
"25.50000","1.05994","0.22149"
"25.60000","1.06412","0.34926"
"25.70000","1.06829","0.49712"
"25.80000","1.07240","0.13124"
"25.90000","1.07659","0.40765"
"26.00000","1.08071","0.31111"
"26.10000","1.08491","0.46413"
"26.20000","1.08908","0.42384"
"26.30000","1.09326","0.32578"
"26.40000","1.09744","0.29803"
"26.50000","1.10158","0.41370"
"26.60000","1.10579","0.10683"
"26.70000","1.10993","0.16176"
"26.80000","1.11410","0.17950"
"26.90000","1.11827","0.31994"
"27.00000","1.12242","0.25141"
"27.10000","1.12658","0.22178"
"27.20000","1.13076","-0.01409"
"27.30000","1.13497","0.00983"
"27.40000","1.13912","0.15101"
"27.50000","1.14331","0.56778"
"27.60000","1.14742","0.03375"
"27.70000","1.15160","0.05635"
"27.80000","1.15574","0.46405"
"27.90000","1.15993","0.52686"
"28.00000","1.16409","0.06501"
"28.10000","1.16822","0.17678"
"28.20000","1.17243","0.23946"
"28.30000","1.17658","-0.06737"
"28.40000","1.18078","0.50031"
"28.50000","1.18492","0.05091"
"28.60000","1.18913","0.27213"
"28.70000","1.19324","0.15048"
"28.80000","1.19742","0.41826"
"28.90000","1.20158","0.46371"
"29.00000","1.20572","0.53252"
"29.10000","1.20995","0.29054"
"29.20000","1.21410","0.36835"
"29.30000","1.21830","0.28761"
"29.40000","1.22244","0.06507"
"29.50000","1.22661","0.12624"
"29.60000","1.23077","0.41081"
"29.70000","1.23493","0.66843"
"29.80000","1.23907","0.47237"
"29.90000","1.24323","0.20488"
"30.00000","1.24740","0.17355"
"30.10000","1.25156","0.35860"
"30.20000","1.25579","0.38612"
"30.30000","1.25992","0.06511"
"30.40000","1.26412","0.46757"
"30.50000","1.26826","0.42475"
"30.60000","1.27241","0.04910"
"30.70000","1.27660","0.47206"
"30.80000","1.28074","0.21824"
"30.90000","1.28495","0.37856"
"31.00000","1.28907","0.29869"
"31.10000","1.29328","0.40895"
"31.20000","1.29744","0.20575"
"31.30000","1.30162","0.16085"
"31.40000","1.30579","0.16440"
"31.50000","1.30995","-0.05959"
"31.60000","1.31409","0.47047"
"31.70000","1.31823","0.31125"
"31.80000","1.32242","0.13850"
"31.90000","1.32655","0.45611"
"32.00000","1.33078","0.31620"
"32.10000","1.33492","0.52844"
"32.20000","1.33910","0.15675"
"32.30000","1.34327","0.77317"
"32.40000","1.34744","0.44919"
"32.50000","1.35159","0.08919"
"32.60000","1.35575","0.56581"
"32.70000","1.35993","0.25592"
"32.80000","1.36406","0.61401"
"32.90000","1.36828","0.27331"
"33.00000","1.37243","0.34309"
"33.10000","1.37665","0.33203"
"33.20000","1.38081","0.53371"
"33.30000","1.38493","0.22698"
"33.40000","1.38911","0.34915"
"33.50000","1.39321","0.66321"
"33.60000","1.39743","-0.06784"
"33.70000","1.40156","0.15934"
"33.80000","1.40575","0.12145"
"33.90000","1.40991","0.44855"
"34.00000","1.41410","0.22321"
"34.10000","1.41827","0.21943"
"34.20000","1.42245","0.23574"
"34.30000","1.42663","0.44600"
"34.40000","1.43073","0.56940"
"34.50000","1.43492","0.25776"
"34.60000","1.43904","0.22719"
"34.70000","1.44326","0.39242"
"34.80000","1.44741","0.40319"
"34.90000","1.45163","0.26265"
"35.00000","1.45578","0.44391"
"35.10000","1.45995","0.11827"
"35.20000","1.46413","0.70235"
"35.30000","1.46826","0.24091"
"35.40000","1.47244","0.28660"
"35.50000","1.47658","0.33645"
"35.60000","1.48075","0.41560"
"35.70000","1.48490","0.42763"
"35.80000","1.48909","0.10163"
"35.90000","1.49326","0.20607"
"36.00000","1.49743","0.18865"
"36.10000","1.50161","0.15968"
"36.20000","1.50575","0.32850"
"36.30000","1.50994","0.21536"
"36.40000","1.51407","0.36237"
"36.50000","1.51825","0.42682"
"36.60000","1.52243","0.60248"
"36.70000","1.52658","0.38926"
"36.80000","1.53077","0.27728"
"36.90000","1.53494","0.42499"
"37.00000","1.53911","0.28499"
"37.10000","1.54327","0.29595"
"37.20000","1.54746","0.58257"
"37.30000","1.55155","0.35951"
"37.40000","1.55577","0.45699"
"37.50000","1.55990","0.15746"
"37.60000","1.56407","0.61346"
"37.70000","1.56827","0.62177"
"37.80000","1.57240","0.15680"
"37.90000","1.57660","0.14306"
"38.00000","1.58075","0.41502"
"38.10000","1.58495","0.59506"
"38.20000","1.58909","0.29046"
"38.30000","1.59327","0.30609"
"38.40000","1.59741","0.44634"
"38.50000","1.60160","0.32247"
"38.60000","1.60576","0.45321"
"38.70000","1.60993","0.32746"
"38.80000","1.61415","0.47395"
"38.90000","1.61827","0.51988"
"39.00000","1.62245","0.54318"
"39.10000","1.62659","0.26775"
"39.20000","1.63074","0.47106"
"39.30000","1.63492","0.38469"
"39.40000","1.63907","0.19677"
"39.50000","1.64326","0.60440"
"39.60000","1.64739","0.18693"
"39.70000","1.65161","0.20114"
"39.80000","1.65575","0.33510"
"39.90000","1.65996","0.43714"
"40.00000","1.66411","0.53427"
"40.10000","1.66829","0.40902"
"40.20000","1.67242","0.42055"
"40.30000","1.67656","0.42475"
"40.40000","1.68077","0.43717"
"40.50000","1.68488","0.40555"
"40.60000","1.68914","0.34760"
"40.70000","1.69327","0.40612"
"40.80000","1.69745","0.41645"
"40.90000","1.70162","0.33625"
"41.00000","1.70577","0.23722"
"41.10000","1.70994","0.29167"
"41.20000","1.71409","0.27490"
"41.30000","1.71823","0.27719"
"41.40000","1.72238","0.46610"
"41.50000","1.72658","0.27370"
"41.60000","1.73072","0.34065"
"41.70000","1.73496","0.18007"
"41.80000","1.73912","0.49883"
"41.90000","1.74328","0.14358"
"42.00000","1.74745","0.34025"
"42.10000","1.75156","0.20887"
"42.20000","1.75578","0.19325"
"42.30000","1.75990","0.37677"
"42.40000","1.76410","0.56104"
"42.50000","1.76825","0.59778"
"42.60000","1.77245","0.42799"
"42.70000","1.77662","0.66025"
"42.80000","1.78078","0.43337"
"42.90000","1.78496","0.30028"
"43.00000","1.78906","0.43132"
"43.10000","1.79327","0.44968"
"43.20000","1.79737","0.50299"
"43.30000","1.80159","0.24264"
"43.40000","1.80573","0.62230"
"43.50000","1.80993","0.31591"
"43.60000","1.81409","0.43809"
"43.70000","1.81825","0.36627"
"43.80000","1.82246","0.28911"
"43.90000","1.82660","0.35148"
"44.00000","1.83078","0.51865"
"44.10000","1.83490","0.48775"
"44.20000","1.83910","0.20282"
"44.30000","1.84323","0.19458"
"44.40000","1.84745","0.29752"
"44.50000","1.85161","0.30383"
"44.60000","1.85579","0.58335"
"44.70000","1.85999","0.63230"
"44.80000","1.86407","0.49348"
"44.90000","1.86829","0.60281"
"45.00000","1.87237","0.26448"
"45.10000","1.87660","0.40993"
"45.20000","1.88075","0.49571"
"45.30000","1.88490","0.58929"
"45.40000","1.88911","0.42083"
"45.50000","1.89324","0.55402"
"45.60000","1.89744","0.49795"
"45.70000","1.90159","0.17781"
"45.80000","1.90581","0.26796"
"45.90000","1.90989","0.64731"
"46.00000","1.91411","0.48465"
"46.10000","1.91824","0.40490"
"46.20000","1.92242","0.38654"
"46.30000","1.92661","0.54454"
"46.40000","1.93077","0.58316"
"46.50000","1.93497","0.47095"
"46.60000","1.93909","0.27620"
"46.70000","1.94329","0.28480"
"46.80000","1.94742","0.66795"
"46.90000","1.95161","0.40204"
"47.00000","1.95575","0.33030"
"47.10000","1.95993","0.75497"
"47.20000","1.96406","0.60868"
"47.30000","1.96823","0.41553"
"47.40000","1.97244","0.19933"
"47.50000","1.97657","0.74466"
"47.60000","1.98080","0.27603"
"47.70000","1.98491","0.47161"
"47.80000","1.98910","0.39699"
"47.90000","1.99325","0.25239"
"48.00000","1.99743","0.40966"
"48.10000","2.00161","0.80846"
"48.20000","2.00574","0.32133"
"48.30000","2.00995","0.52687"
"48.40000","2.01410","0.82033"
"48.50000","2.01828","0.70549"
"48.60000","2.02242","0.44326"
"48.70000","2.02664","0.31901"
"48.80000","2.03073","0.58242"
"48.90000","2.03492","0.40367"
"49.00000","2.03907","0.42724"
"49.10000","2.04323","0.40781"
"49.20000","2.04744","0.44461"
"49.30000","2.05157","0.46302"
"49.40000","2.05578","0.49330"
"49.50000","2.05992","0.52087"
"49.60000","2.06411","0.67403"
"49.70000","2.06826","0.81365"
"49.80000","2.07242","0.59321"
"49.90000","2.07659","0.33319"
"50.00000","2.08074","0.62836"
"50.10000","2.08493","0.72820"
"50.20000","2.08908","0.43765"
"50.30000","2.09332","0.25027"
"50.40000","2.09745","0.53067"
"50.50000","2.10162","0.60998"
"50.60000","2.10576","0.55974"
"50.70000","2.10990","0.51524"
"50.80000","2.11409","0.55537"
"50.90000","2.11823","0.38481"
"51.00000","2.12242","0.66324"
"51.10000","2.12656","0.66305"
"51.20000","2.13076","0.38700"
"51.30000","2.13492","0.30483"
"51.40000","2.13912","0.68112"
"51.50000","2.14329","0.68521"
"51.60000","2.14743","0.61468"
"51.70000","2.15158","0.17422"
"51.80000","2.15571","0.83891"
"51.90000","2.15992","0.61657"
"52.00000","2.16406","0.81820"
"52.10000","2.16830","0.80357"
"52.20000","2.17244","0.53158"
"52.30000","2.17661","0.22050"
"52.40000","2.18081","0.28109"
"52.50000","2.18495","0.68963"
"52.60000","2.18911","0.45999"
"52.70000","2.19324","0.46917"
"52.80000","2.19741","0.57415"
"52.90000","2.20155","0.58119"
"53.00000","2.20575","0.44186"
"53.10000","2.20992","0.34184"
"53.20000","2.21411","0.51119"
"53.30000","2.21828","0.56302"
"53.40000","2.22242","0.62510"
"53.50000","2.22661","0.56948"
"53.60000","2.23073","0.72394"
"53.70000","2.23493","0.66349"
"53.80000","2.23909","0.31785"
"53.90000","2.24326","0.58856"
"54.00000","2.24744","0.49627"
"54.10000","2.25161","0.43837"
"54.20000","2.25578","0.30461"
"54.30000","2.25995","0.52651"
"54.40000","2.26413","0.33792"
"54.50000","2.26824","0.54929"
"54.60000","2.27244","0.63926"
"54.70000","2.27656","0.31892"
"54.80000","2.28074","0.35963"
"54.90000","2.28492","0.45392"
"55.00000","2.28910","0.38907"
"55.10000","2.29327","0.63942"
"55.20000","2.29742","0.52551"
"55.30000","2.30162","0.63285"
"55.40000","2.30576","0.41530"
"55.50000","2.30993","0.69118"
"55.60000","2.31409","0.53686"
"55.70000","2.31826","0.38614"
"55.80000","2.32241","0.55761"
"55.90000","2.32660","0.78524"
"56.00000","2.33079","0.73655"
"56.10000","2.33493","0.55096"
"56.20000","2.33914","0.24451"
"56.30000","2.34325","0.45506"
"56.40000","2.34744","0.66975"
"56.50000","2.35157","0.52805"
"56.60000","2.35575","0.71338"
"56.70000","2.35993","0.39414"
"56.80000","2.36406","0.58954"
"56.90000","2.36828","0.55474"
"57.00000","2.37241","0.86130"
"57.10000","2.37661","0.83762"
"57.20000","2.38076","0.47012"
"57.30000","2.38496","0.16755"
"57.40000","2.38909","0.49162"
"57.50000","2.39325","0.57981"
"57.60000","2.39741","0.46170"
"57.70000","2.40156","0.67984"
"57.80000","2.40579","0.52547"
"57.90000","2.40992","0.46604"
"58.00000","2.41414","0.55523"
"58.10000","2.41827","0.44014"
"58.20000","2.42245","0.50709"
"58.30000","2.42659","0.67350"
"58.40000","2.43076","0.35074"
"58.50000","2.43491","0.54423"
"58.60000","2.43908","0.35074"
"58.70000","2.44323","0.86503"
"58.80000","2.44738","0.63252"
"58.90000","2.45161","0.58761"
"59.00000","2.45576","0.72794"
"59.10000","2.45997","0.51041"
"59.20000","2.46410","0.87552"
"59.30000","2.46824","0.61785"
"59.40000","2.47244","0.59635"
"59.50000","2.47656","0.54659"
"59.60000","2.48077","0.68404"
"59.70000","2.48490","0.52187"
"59.80000","2.48912","0.70162"
"59.90000","2.49327","0.67322"
"60.00000","2.49745","0.67129"
"60.10000","2.50162","0.53593"
"60.20000","2.50577","0.82827"
"60.30000","2.50993","0.81119"
"60.40000","2.51406","0.99616"
"60.50000","2.51824","0.51187"
"60.60000","2.52237","0.96908"
"60.70000","2.52660","0.88625"
"60.80000","2.53076","0.76043"
"60.90000","2.53494","1.06592"
"61.00000","2.53912","0.91625"
"61.10000","2.54328","0.98360"
"61.20000","2.54743","1.45067"
"61.30000","2.55158","1.47228"
"61.40000","2.55576","1.89045"
"61.50000","2.55989","1.99943"
"61.60000","2.56411","2.08119"
"61.70000","2.56826","2.80068"
"61.80000","2.57248","2.88679"
"61.90000","2.57664","3.32971"
"62.00000","2.58077","3.45772"
"62.10000","2.58494","3.69090"
"62.20000","2.58905","4.02937"
"62.30000","2.59326","3.98277"
"62.40000","2.59739","4.65496"
"62.50000","2.60158","4.93101"
"62.60000","2.60575","5.39618"
"62.70000","2.60993","5.33378"
"62.80000","2.61409","5.98739"
"62.90000","2.61828","5.95211"
"63.00000","2.62246","6.30339"
"63.10000","2.62658","6.34109"
"63.20000","2.63078","6.36727"
"63.30000","2.63488","6.68117"
"63.40000","2.63910","7.07704"
"63.50000","2.64325","7.33539"
"63.60000","2.64745","7.51664"
"63.70000","2.65162","7.17935"
"63.80000","2.65577","5.83262"
"63.90000","2.65997","5.17312"
"64.00000","2.66409","5.38792"
"64.10000","2.66827","5.15487"
"64.20000","2.67241","5.19227"
"64.30000","2.67657","4.88227"
"64.40000","2.68071","4.78882"
"64.50000","2.68492","5.06429"
"64.60000","2.68909","5.01592"
"64.70000","2.69326","4.89413"
"64.80000","2.69746","4.95174"
"64.90000","2.70157","4.98754"
"65.00000","2.70577","5.31474"
"65.10000","2.70990","4.87414"
"65.20000","2.71409","5.26731"
"65.30000","2.71827","5.09087"
"65.40000","2.72243","5.36605"
"65.50000","2.72662","5.65937"
"65.60000","2.73077","5.47870"
"65.70000","2.73494","5.43099"
"65.80000","2.73911","5.60464"
"65.90000","2.74330","5.31425"
"66.00000","2.74740","5.58400"
"66.10000","2.75159","5.54595"
"66.20000","2.75573","5.96621"
"66.30000","2.75990","6.30420"
"66.40000","2.76410","6.30373"
"66.50000","2.76824","6.95444"
"66.60000","2.77244","7.09101"
"66.70000","2.77658","7.31344"
"66.80000","2.78077","7.71622"
"66.90000","2.78492","8.02016"
"67.00000","2.78909","8.69393"
"67.10000","2.79325","8.71673"
"67.20000","2.79742","8.58790"
"67.30000","2.80159","9.06081"
"67.40000","2.80576","9.37863"
"67.50000","2.80998","9.61543"
"67.60000","2.81411","10.10685"
"67.70000","2.81830","9.83543"
"67.80000","2.82241","10.12275"
"67.90000","2.82659","10.48650"
"68.00000","2.83074","10.54010"
"68.10000","2.83491","10.55862"
"68.20000","2.83909","11.23059"
"68.30000","2.84323","11.34862"
"68.40000","2.84744","11.54713"
"68.50000","2.85159","11.49556"
"68.60000","2.85580","11.69341"
"68.70000","2.85994","11.09248"
"68.80000","2.86412","10.56181"
"68.90000","2.86826","10.43663"
"69.00000","2.87239","10.23165"
"69.10000","2.87660","10.17914"
"69.20000","2.88071","10.03373"
"69.30000","2.88497","10.19349"
"69.40000","2.88909","10.46452"
"69.50000","2.89330","11.01119"
"69.60000","2.89746","11.79544"
"69.70000","2.90161","11.95799"
"69.80000","2.90578","12.94153"
"69.90000","2.90992","13.34461"
"70.00000","2.91408","13.77527"
"70.10000","2.91822","14.21918"
"70.20000","2.92241","14.40925"
"70.30000","2.92655","15.01328"
"70.40000","2.93079","15.54592"
"70.50000","2.93495","15.95199"
"70.60000","2.93912","16.41412"
"70.70000","2.94327","16.61278"
"70.80000","2.94739","17.09712"
"70.90000","2.95161","17.48174"
"71.00000","2.95572","18.31946"
"71.10000","2.95993","18.60995"
"71.20000","2.96408","18.75044"
"71.30000","2.96829","19.16529"
"71.40000","2.97244","19.87012"
"71.50000","2.97660","20.05795"
"71.60000","2.98080","20.59685"
"71.70000","2.98493","20.99829"
"71.80000","2.98911","21.53207"
"71.90000","2.99321","22.05367"
"72.00000","2.99743","22.35506"
"72.10000","3.00156","23.03512"
"72.20000","3.00576","23.09661"
"72.30000","3.00994","23.61440"
"72.40000","3.01408","23.95795"
"72.50000","3.01829","24.71859"
"72.60000","3.02241","24.82243"
"72.70000","3.02660","25.27522"
"72.80000","3.03074","25.62794"
"72.90000","3.03494","25.52848"
"73.00000","3.03908","25.36026"
"73.10000","3.04328","25.63935"
"73.20000","3.04744","25.14457"
"73.30000","3.05161","24.54764"
"73.40000","3.05581","24.46408"
"73.50000","3.05990","24.53325"
"73.60000","3.06413","24.92594"
"73.70000","3.06821","25.21596"
"73.80000","3.07243","25.39197"
"73.90000","3.07657","25.60360"
"74.00000","3.08076","26.16187"
"74.10000","3.08494","26.86456"
"74.20000","3.08908","27.17432"
"74.30000","3.09328","28.07765"
"74.40000","3.09741","28.68107"
"74.50000","3.10163","29.30829"
"74.60000","3.10574","29.84662"
"74.70000","3.10994","30.59545"
"74.80000","3.11406","30.99590"
"74.90000","3.11825","31.94063"
"75.00000","3.12245","32.28393"
"75.10000","3.12660","33.34845"
"75.20000","3.13081","33.63602"
"75.30000","3.13492","34.71121"
"75.40000","3.13913","35.33657"
"75.50000","3.14325","36.24365"
"75.60000","3.14743","36.85382"
"75.70000","3.15158","37.53065"
"75.80000","3.15575","38.43836"
"75.90000","3.15991","39.11071"
"76.00000","3.16406","39.96109"
"76.10000","3.16828","40.68462"
"76.20000","3.17241","41.38662"
"76.30000","3.17665","42.27220"
"76.40000","3.18074","42.97121"
"76.50000","3.18494","43.64300"
"76.60000","3.18908","44.17473"
"76.70000","3.19324","45.17186"
"76.80000","3.19744","46.05539"
"76.90000","3.20159","46.59614"
"77.00000","3.20578","47.91552"
"77.10000","3.20993","48.56128"
"77.20000","3.21411","49.14614"
"77.30000","3.21827","50.25970"
"77.40000","3.22247","50.76649"
"77.50000","3.22657","51.90609"
"77.60000","3.23075","52.77453"
"77.70000","3.23490","53.67822"
"77.80000","3.23905","54.37036"
"77.90000","3.24327","55.44987"
"78.00000","3.24742","56.52273"
"78.10000","3.25161","57.33648"
"78.20000","3.25576","58.52374"
"78.30000","3.25995","59.32021"
"78.40000","3.26409","60.55269"
"78.50000","3.26826","61.49424"
"78.60000","3.27242","62.04895"
"78.70000","3.27657","63.48036"
"78.80000","3.28077","64.80067"
"78.90000","3.28491","66.03019"
"79.00000","3.28914","66.81342"
"79.10000","3.29328","67.99583"
"79.20000","3.29746","69.20981"
"79.30000","3.30161","70.47048"
"79.40000","3.30573","71.81187"
"79.50000","3.30993","72.97873"
"79.60000","3.31406","74.10196"
"79.70000","3.31825","75.53633"
"79.80000","3.32240","76.34174"
"79.90000","3.32660","77.78235"
"80.00000","3.33076","79.00325"
"80.10000","3.33496","80.01179"
"80.20000","3.33912","81.33861"
"80.30000","3.34328","82.67765"
"80.40000","3.34743","83.98881"
"80.50000","3.35155","84.77695"
"80.60000","3.35577","86.40601"
"80.70000","3.35990","87.63562"
"80.80000","3.36414","88.83699"
"80.90000","3.36828","90.37461"
"81.00000","3.37245","91.51697"
"81.10000","3.37663","92.76741"
"81.20000","3.38076","93.96882"
"81.30000","3.38494","95.12719"
"81.40000","3.38908","96.14378"
"81.50000","3.39325","97.47643"
"81.60000","3.39739","98.49213"
"81.70000","3.40158","100.12920"
