Time,Extension,Load
(s),(mm),(N)
"89.30000","3.71856","1130.67639"
"89.40000","3.72277","1133.05725"
"89.50000","3.72694","1135.17004"
"89.60000","3.73111","1137.89172"
"89.70000","3.73530","1139.98706"
"89.80000","3.73945","1142.25647"
"89.90000","3.74360","1144.16406"
"90.00000","3.74775","1146.92786"
"90.10000","3.75193","1148.85828"
"90.20000","3.75607","1151.23511"
"90.30000","3.76028","1153.47681"
"90.40000","3.76444","1155.73254"
"90.50000","3.76864","1157.76514"
"90.60000","3.77281","1160.10400"
"90.70000","3.77692","1162.25464"
"90.80000","3.78113","1164.64185"
"90.90000","3.78523","1166.95654"
"91.00000","3.78944","1168.89478"
"91.10000","3.79358","1171.04138"
"91.20000","3.79777","1173.12781"
"91.30000","3.80193","1175.32141"
"91.40000","3.80611","1177.37769"
"91.50000","3.81028","1179.95911"
"91.60000","3.81445","1182.27649"
"91.70000","3.81864","1184.15686"
"91.80000","3.82274","1186.15271"
"91.90000","3.82693","1188.38025"
"92.00000","3.83106","1191.02832"
"92.10000","3.83527","1193.04309"
"92.20000","3.83944","1195.02637"
"92.30000","3.84363","1197.65063"
"92.40000","3.84780","1199.40845"
"92.50000","3.85193","1201.84814"
"92.60000","3.85613","1203.76050"
"92.70000","3.86026","1206.26990"
"92.80000","3.86444","1208.48572"
"92.90000","3.86858","1210.31323"
"93.00000","3.87277","1212.51001"
"93.10000","3.87690","1214.64209"
"93.20000","3.88109","1216.61060"
"93.30000","3.88528","1219.10120"
"93.40000","3.88942","1220.85828"
"93.50000","3.89364","1223.35693"
"93.60000","3.89775","1225.75549"
"93.70000","3.90195","1227.47424"
"93.80000","3.90608","1230.09766"
"93.90000","3.91026","1231.86316"
"94.00000","3.91443","1233.92493"
"94.10000","3.91858","1236.37585"
"94.20000","3.92279","1238.18811"
"94.30000","3.92696","1240.28308"
"94.40000","3.93112","1242.46765"
"94.50000","3.93527","1244.82190"
"94.60000","3.93947","1246.69104"
"94.70000","3.94358","1248.71252"
"94.80000","3.94777","1251.09961"
"94.90000","3.95191","1252.98279"
"95.00000","3.95606","1254.97205"
"95.10000","3.96027","1256.98767"
"95.20000","3.96441","1259.12964"
"95.30000","3.96862","1261.23376"
"95.40000","3.97277","1263.09900"
"95.50000","3.97695","1265.44507"
"95.60000","3.98110","1267.25220"
"95.70000","3.98527","1269.27588"
"95.80000","3.98943","1271.40771"
"95.90000","3.99358","1273.73145"
"96.00000","3.99777","1275.55286"
"96.10000","4.00192","1277.88367"
"96.20000","4.00616","1279.64490"
"96.30000","4.01029","1281.48669"
"96.40000","4.01448","1283.96448"
"96.50000","4.01861","1285.98608"
"96.60000","4.02276","1287.88672"
"96.70000","4.02694","1289.95935"
"96.80000","4.03107","1291.65283"
"96.90000","4.03526","1294.00732"
"97.00000","4.03939","1295.78381"
"97.10000","4.04361","1297.84241"
"97.20000","4.04776","1299.77893"
"97.30000","4.05197","1301.83435"
"97.40000","4.05611","1303.90698"
"97.50000","4.06029","1305.79382"
"97.60000","4.06444","1307.71899"
"97.70000","4.06855","1309.33289"
"97.80000","4.07277","1311.64575"
"97.90000","4.07689","1313.29822"
"98.00000","4.08114","1315.22766"
"98.10000","4.08528","1317.49561"
"98.20000","4.08947","1319.52161"
"98.30000","4.09364","1321.26843"
"98.40000","4.09778","1323.14465"
"98.50000","4.10195","1325.13586"
"98.60000","4.10608","1326.83997"
"98.70000","4.11025","1329.07349"
"98.80000","4.11438","1330.56641"
"98.90000","4.11859","1332.59412"
"99.00000","4.12275","1334.60376"
"99.10000","4.12696","1336.47827"
"99.20000","4.13113","1338.72839"
"99.30000","4.13527","1340.39233"
"99.40000","4.13948","1342.27087"
"99.50000","4.14356","1343.96216"
"99.60000","4.14779","1346.35730"
"99.70000","4.15191","1347.87158"
"99.80000","4.15611","1349.64429"
"99.90000","4.16027","1351.84985"
"100.00000","4.16446","1353.89868"
"100.10000","4.16862","1355.36975"
"100.20000","4.17279","1357.11633"
"100.30000","4.17698","1359.10864"
"100.40000","4.18107","1360.69189"
"100.50000","4.18527","1363.08459"
"100.60000","4.18939","1364.33252"
"100.70000","4.19359","1366.08911"
"100.80000","4.19775","1367.74268"
"100.90000","4.20193","1369.78210"
"101.00000","4.20612","1371.56946"
"101.10000","4.21025","1372.94788"
"101.20000","4.21446","1374.96545"
"101.30000","4.21859","1376.87866"
"101.40000","4.22277","1378.62720"
"101.50000","4.22692","1380.32275"
"101.60000","4.23111","1382.30591"
"101.70000","4.23525","1384.01624"
"101.80000","4.23946","1385.81287"
"101.90000","4.24364","1387.58984"
"102.00000","4.24777","1388.85059"
"102.10000","4.25198","1391.01660"
"102.20000","4.25608","1392.61658"
"102.30000","4.26030","1394.47595"
"102.40000","4.26440","1395.93030"
"102.50000","4.26860","1397.65759"
"102.60000","4.27276","1399.63684"
"102.70000","4.27690","1401.08691"
"102.80000","4.28112","1402.78821"
"102.90000","4.28525","1404.61572"
"103.00000","4.28946","1406.35242"
"103.10000","4.29359","1407.57776"
"103.20000","4.29783","1409.40674"
"103.30000","4.30189","1410.92798"
"103.40000","4.30610","1412.94617"
"103.50000","4.31026","1414.33557"
"103.60000","4.31441","1416.06458"
"103.70000","4.31864","1418.01428"
"103.80000","4.32278","1419.50574"
"103.90000","4.32699","1421.16284"
"104.00000","4.33111","1422.44275"
"104.10000","4.33530","1424.47437"
"104.20000","4.33943","1425.62329"
"104.30000","4.34361","1427.45996"
"104.40000","4.34775","1428.58838"
"104.50000","4.35192","1430.74878"
"104.60000","4.35608","1432.14722"
"104.70000","4.36023","1433.81531"
"104.80000","4.36447","1435.48413"
"104.90000","4.36858","1436.83521"
"105.00000","4.37280","1438.66589"
"105.10000","4.37692","1439.90540"
"105.20000","4.38110","1441.48987"
"105.30000","4.38526","1443.07983"
"105.40000","4.38941","1444.49878"
"105.50000","4.39361","1446.19531"
"105.60000","4.39774","1447.73572"
"105.70000","4.40196","1449.12646"
"105.80000","4.40611","1450.66309"
"105.90000","4.41031","1452.32178"
"106.00000","4.41445","1453.41980"
"106.10000","4.41863","1455.15027"
"106.20000","4.42276","1456.43018"
"106.30000","4.42691","1457.92322"
"106.40000","4.43108","1459.41272"
"106.50000","4.43523","1461.13159"
"106.60000","4.43945","1462.51990"
"106.70000","4.44357","1463.65930"
"106.80000","4.44778","1465.38525"
"106.90000","4.45194","1466.69128"
"107.00000","4.45612","1467.92944"
"107.10000","4.46027","1469.37805"
"107.20000","4.46443","1470.55994"
"107.30000","4.46859","1471.98706"
"107.40000","4.47274","1473.42529"
"107.50000","4.47694","1474.71033"
"107.60000","4.48108","1475.67871"
"107.70000","4.48534","1477.44885"
"107.80000","4.48947","1478.64307"
"107.90000","4.49362","1479.99365"
"108.00000","4.49779","1481.00305"
"108.10000","4.50190","1482.44031"
"108.20000","4.50611","1484.19336"
"108.30000","4.51024","1485.36401"
"108.40000","4.51441","1486.44824"
"108.50000","4.51858","1487.86292"
"108.60000","4.52279","1489.22961"
"108.70000","4.52693","1490.61926"
"108.80000","4.53113","1491.75256"
"108.90000","4.53529","1492.85938"
"109.00000","4.53942","1494.28320"
"109.10000","4.54361","1495.26025"
"109.20000","4.54772","1496.57214"
"109.30000","4.55195","1498.09937"
"109.40000","4.55608","1499.20764"
"109.50000","4.56031","1500.61707"
"109.60000","4.56445","1501.56970"
"109.70000","4.56862","1503.09351"
"109.80000","4.57280","1503.82935"
"109.90000","4.57693","1505.22253"
"110.00000","4.58110","1506.48999"
"110.10000","4.58525","1507.33337"
"110.20000","4.58942","1508.77222"
"110.30000","4.59356","1509.51355"
"110.40000","4.59777","1511.03308"
"110.50000","4.60193","1511.88916"
"110.60000","4.60612","1513.17322"
"110.70000","4.61030","1514.42126"
"110.80000","4.61441","1515.20605"
"110.90000","4.61863","1516.69360"
"111.00000","4.62273","1517.62000"
"111.10000","4.62694","1519.14282"
"111.20000","4.63110","1519.76306"
"111.30000","4.63525","1520.68945"
"111.40000","4.63944","1522.20349"
"111.50000","4.64363","1523.03320"
"111.60000","4.64779","1523.77148"
"111.70000","4.65194","1524.81409"
"111.80000","4.65612","1526.17517"
"111.90000","4.66023","1527.01331"
"112.00000","4.66444","1528.15002"
"112.10000","4.66857","1529.07214"
"112.20000","4.67274","1530.09631"
"112.30000","4.67694","1531.47546"
"112.40000","4.68109","1532.07153"
"112.50000","4.68530","1533.20581"
"112.60000","4.68942","1533.89917"
"112.70000","4.69362","1535.26013"
"112.80000","4.69776","1535.77710"
"112.90000","4.70193","1537.18298"
"113.00000","4.70610","1537.90320"
"113.10000","4.71026","1538.89929"
"113.20000","4.71443","1540.09436"
"113.30000","4.71861","1540.71423"
"113.40000","4.72282","1542.17542"
"113.50000","4.72695","1542.51440"
"113.60000","4.73114","1543.54932"
"113.70000","4.73526","1544.35730"
"113.80000","4.73944","1545.17957"
"113.90000","4.74360","1545.99951"
"114.00000","4.74775","1546.83423"
"114.10000","4.75194","1548.22925"
"114.20000","4.75605","1548.69751"
"114.30000","4.76028","1549.61572"
"114.40000","4.76443","1550.41577"
"114.50000","4.76862","1551.54504"
"114.60000","4.77278","1551.80493"
"114.70000","4.77697","1552.73511"
"114.80000","4.78108","1553.71741"
"114.90000","4.78525","1554.64539"
"115.00000","4.78943","1555.31787"
"115.10000","4.79356","1555.98145"
"115.20000","4.79780","1557.04248"
"115.30000","4.80193","1557.90759"
"115.40000","4.80613","1558.52893"
"115.50000","4.81029","1559.22388"
"115.60000","4.81445","1560.08923"
"115.70000","4.81862","1560.77563"
"115.80000","4.82277","1561.51978"
"115.90000","4.82691","1562.13684"
"116.00000","4.83106","1562.61206"
"116.10000","4.83525","1563.69702"
"116.20000","4.83939","1564.34338"
"116.30000","4.84363","1565.09302"
"116.40000","4.84777","1565.78870"
"116.50000","4.85196","1566.44458"
"116.60000","4.85613","1567.48877"
"116.70000","4.86025","1568.06030"
"116.80000","4.86445","1568.43665"
"116.90000","4.86857","1569.31775"
"117.00000","4.87277","1569.76672"
"117.10000","4.87693","1570.63330"
"117.20000","4.88113","1571.30933"
"117.30000","4.88528","1572.16602"
"117.40000","4.88946","1572.41211"
"117.50000","4.89363","1573.20593"
"117.60000","4.89778","1574.09314"
"117.70000","4.90194","1574.43799"
"117.80000","4.90607","1575.20032"
"117.90000","4.91025","1576.00049"
"118.00000","4.91440","1576.57910"
"118.10000","4.91861","1577.21289"
"118.20000","4.92276","1577.90002"
"118.30000","4.92694","1578.33789"
"118.40000","4.93112","1579.41980"
"118.50000","4.93528","1579.90894"
"118.60000","4.93943","1580.33057"
"118.70000","4.94359","1580.57251"
"118.80000","4.94777","1581.37927"
"118.90000","4.95191","1582.12402"
"119.00000","4.95611","1582.75305"
"119.10000","4.96027","1583.29126"
"119.20000","4.96448","1583.69812"
"119.30000","4.96864","1584.63696"
"119.40000","4.97276","1584.80835"
"119.50000","4.97695","1585.25635"
"119.60000","4.98106","1585.98975"
"119.70000","4.98527","1586.32104"
"119.80000","4.98941","1586.79541"
"119.90000","4.99358","1587.37390"
"120.00000","4.99777","1587.93909"
"120.10000","5.00195","1588.85999"
"120.20000","5.00611","1589.12219"
"120.30000","5.01028","1589.76526"
"120.40000","5.01447","1590.52283"
"120.50000","5.01857","1590.75330"
"120.60000","5.02276","1591.06213"
"120.70000","5.02689","1591.79834"
"120.80000","5.03111","1592.18213"
"120.90000","5.03528","1592.92883"
"121.00000","5.03947","1593.20264"
"121.10000","5.04365","1593.71887"
"121.20000","5.04778","1594.08936"
"121.30000","5.05198","1594.75220"
"121.40000","5.05610","1595.11426"
"121.50000","5.06028","1595.54309"
"121.60000","5.06441","1595.84534"
"121.70000","5.06860","1596.52161"
"121.80000","5.07273","1596.93542"
"121.90000","5.07692","1597.39087"
"122.00000","5.08111","1598.15430"
"122.10000","5.08526","1598.15308"
"122.20000","5.08947","1598.88306"
"122.30000","5.09358","1599.46021"
"122.40000","5.09778","1599.93665"
"122.50000","5.10192","1600.12573"
"122.60000","5.10609","1600.86511"
"122.70000","5.11027","1600.86694"
"122.80000","5.11441","1601.61597"
"122.90000","5.11861","1602.17419"
"123.00000","5.12279","1602.33691"
"123.10000","5.12696","1602.69946"
"123.20000","5.13110","1603.25806"
"123.30000","5.13531","1603.83667"
"123.40000","5.13940","1603.92114"
"123.50000","5.14361","1604.39014"
"123.60000","5.14774","1604.72266"
"123.70000","5.15190","1605.06274"
"123.80000","5.15610","1605.82458"
"123.90000","5.16023","1605.73474"
"124.00000","5.16445","1606.50403"
"124.10000","5.16861","1606.76038"
"124.20000","5.17279","1607.13391"
"124.30000","5.17694","1607.23157"
"124.40000","5.18111","1607.73901"
"124.50000","5.18525","1608.04126"
"124.60000","5.18942","1608.41882"
"124.70000","5.19360","1608.77075"
"124.80000","5.19775","1609.26770"
"124.90000","5.20199","1609.93103"
"125.00000","5.20611","1609.84045"
"125.10000","5.21030","1609.93091"
"125.20000","5.21445","1610.64209"
"125.30000","5.21860","1610.74634"
"125.40000","5.22277","1611.20422"
"125.50000","5.22690","1611.33472"
"125.60000","5.23109","1611.75378"
"125.70000","5.23523","1611.55261"
"125.80000","5.23945","1612.79004"
"125.90000","5.24359","1612.89111"
"126.00000","5.24780","1613.51172"
"126.10000","5.25196","1613.30811"
"126.20000","5.25612","1614.01343"
"126.30000","5.26027","1614.06677"
"126.40000","5.26439","1614.22791"
"126.50000","5.26861","1614.99060"
"126.60000","5.27272","1614.89038"
"126.70000","5.27698","1615.34680"
"126.80000","5.28110","1615.75012"
"126.90000","5.28529","1615.90015"
"127.00000","5.28947","1616.37866"
"127.10000","5.29360","1616.64038"
"127.20000","5.29778","1616.84607"
"127.30000","5.30193","1616.82129"
"127.40000","5.30608","1617.56165"
"127.50000","5.31023","1617.57874"
"127.60000","5.31444","1618.02209"
"127.70000","5.31858","1618.03455"
"127.80000","5.32280","1618.38049"
"127.90000","5.32697","1618.65430"
"128.00000","5.33111","1618.85876"
"128.10000","5.33530","1619.50452"
"128.20000","5.33940","1619.56543"
"128.30000","5.34361","1620.14929"
"128.40000","5.34774","1619.84204"
"128.50000","5.35193","1620.58679"
"128.60000","5.35610","1620.98730"
"128.70000","5.36030","1620.86853"
"128.80000","5.36445","1621.47583"
"128.90000","5.36861","1621.47864"
"129.00000","5.37281","1621.75085"
"129.10000","5.37690","1621.56555"
"129.20000","5.38111","1622.33777"
"129.30000","5.38522","1622.53076"
"129.40000","5.38943","1622.79626"
"129.50000","5.39359","1622.92139"
"129.60000","5.39777","1623.41138"
"129.70000","5.40196","1623.53845"
"129.80000","5.40608","1623.43140"
"129.90000","5.41030","1624.13599"
"130.00000","5.41443","1624.15820"
"130.10000","5.41861","1624.30273"
"130.20000","5.42275","1624.47595"
"130.30000","5.42693","1624.41113"
"130.40000","5.43109","1625.08850"
"130.50000","5.43529","1625.21069"
"130.60000","5.43947","1625.44702"
"130.70000","5.44361","1625.72937"
"130.80000","5.44782","1625.66821"
"130.90000","5.45191","1625.67590"
"131.00000","5.45612","1626.16272"
"131.10000","5.46023","1626.07202"
"131.20000","5.46443","1626.59009"
"131.30000","5.46859","1626.47400"
"131.40000","5.47274","1626.57581"
"131.50000","5.47694","1626.90991"
"131.60000","5.48109","1627.06030"
"131.70000","5.48530","1627.00073"
"131.80000","5.48943","1627.15308"
"131.90000","5.49365","1627.32300"
"132.00000","5.49773","1627.27905"
"132.10000","5.50194","1627.41443"
"132.20000","5.50610","1627.56470"
"132.30000","5.51024","1627.64807"
"132.40000","5.51447","1627.98914"
"132.50000","5.51860","1628.05774"
"132.60000","5.52282","1628.34558"
"132.70000","5.52694","1628.16528"
"132.80000","5.53113","1628.12195"
"132.90000","5.53527","1628.55896"
"133.00000","5.53945","1628.69861"
"133.10000","5.54359","1628.16528"
"133.20000","5.54775","1628.76526"
"133.30000","5.55191","1628.41003"
"133.40000","5.55605","1628.83704"
"133.50000","5.56029","1628.68091"
"133.60000","5.56442","1628.80774"
"133.70000","5.56866","1629.15466"
"133.80000","5.57277","1628.84155"
"133.90000","5.57695","1629.26038"
"134.00000","5.58111","1629.03015"
"134.10000","5.58525","1628.94507"
"134.20000","5.58945","1628.82495"
"134.30000","5.59357","1628.73889"
"134.40000","5.59779","1629.21716"
"134.50000","5.60194","1628.73450"
"134.60000","5.60614","1628.98193"
"134.70000","5.61028","1629.19653"
"134.80000","5.61446","1628.92578"
"134.90000","5.61859","1629.19910"
"135.00000","5.62276","1629.09277"
"135.10000","5.62692","1629.04187"
"135.20000","5.63105","1629.07581"
"135.30000","5.63528","1629.01074"
"135.40000","5.63941","1628.97778"
"135.50000","5.64361","1629.04285"
"135.60000","5.64777","1629.07556"
"135.70000","5.65196","1628.92871"
"135.80000","5.65610","1628.98474"
"135.90000","5.66026","1628.93054"
"136.00000","5.66443","1628.83325"
"136.10000","5.66857","1628.56287"
"136.20000","5.67279","1628.71509"
"136.30000","5.67692","1629.08142"
"136.40000","5.68116","1628.94983"
"136.50000","5.68530","1628.94983"
"136.60000","5.68945","1628.96814"
"136.70000","5.69362","1628.82617"
"136.80000","5.69772","1629.00781"
"136.90000","5.70194","1629.04395"
"137.00000","5.70607","1629.22156"
"137.10000","5.71026","1628.74902"
"137.20000","5.71442","1628.78870"
"137.30000","5.71862","1629.10498"
"137.40000","5.72276","1628.96277"
"137.50000","5.72696","1628.96179"
"137.60000","5.73111","1628.89453"
"137.70000","5.73525","1628.35425"
"137.80000","5.73944","1628.93518"
"137.90000","5.74355","1628.75586"
"138.00000","5.74778","1628.69287"
"138.10000","5.75192","1628.71655"
"138.20000","5.75615","1628.79541"
"138.30000","5.76030","1628.23718"
"138.40000","5.76445","1628.92297"
"138.50000","5.76863","1628.52173"
"138.60000","5.77276","1628.44861"
"138.70000","5.77694","1628.18555"
"138.80000","5.78108","1628.32434"
"138.90000","5.78525","1628.22412"
"139.00000","5.78939","1628.59167"
"139.10000","5.79360","1628.15356"
"139.20000","5.79776","1628.24927"
"139.30000","5.80195","1628.02563"
"139.40000","5.80614","1628.22253"
"139.50000","5.81025","1627.89258"
"139.60000","5.81446","1628.12512"
"139.70000","5.81855","1627.72729"
"139.80000","5.82276","1628.11121"
"139.90000","5.82692","1627.64661"
"140.00000","5.83111","1627.51599"
"140.10000","5.83529","1627.70459"
"140.20000","5.83947","1627.78503"
"140.30000","5.84363","1627.79736"
"140.40000","5.84777","1627.84460"
"140.50000","5.85198","1627.51392"
"140.60000","5.85606","1627.29431"
"140.70000","5.86028","1627.67432"
"140.80000","5.86439","1627.21521"
"140.90000","5.86859","1627.21082"
"141.00000","5.87277","1627.01746"
"141.10000","5.87692","1627.05469"
"141.20000","5.88112","1626.55701"
"141.30000","5.88524","1626.43701"
"141.40000","5.88946","1626.83289"
"141.50000","5.89360","1626.35229"
"141.60000","5.89778","1626.34058"
"141.70000","5.90192","1626.30505"
"141.80000","5.90610","1626.02368"
"141.90000","5.91026","1625.71851"
"142.00000","5.91442","1625.78809"
"142.10000","5.91865","1625.68335"
"142.20000","5.92277","1625.26135"
"142.30000","5.92699","1625.15222"
"142.40000","5.93110","1624.97876"
"142.50000","5.93528","1624.91699"
"142.60000","5.93944","1624.58789"
"142.70000","5.94359","1624.21594"
"142.80000","5.94778","1624.05701"
"142.90000","5.95189","1623.74048"
"143.00000","5.95610","1623.38525"
"143.10000","5.96025","1623.56995"
"143.20000","5.96446","1623.45935"
"143.30000","5.96861","1622.60034"
"143.40000","5.97281","1622.57874"
"143.50000","5.97693","1622.30713"
"143.60000","5.98109","1622.02466"
"143.70000","5.98526","1622.14478"
"143.80000","5.98940","1621.14392"
"143.90000","5.99364","1621.28857"
"144.00000","5.99777","1620.63464"
"144.10000","6.00196","1620.47986"
"144.20000","6.00612","1619.92126"
"144.30000","6.01029","1619.70251"
"144.40000","6.01445","1619.13623"
"144.50000","6.01861","1618.59229"
"144.60000","6.02276","1618.17053"
"144.70000","6.02691","1617.60095"
"144.80000","6.03108","1617.23010"
"144.90000","6.03523","1616.91870"
"145.00000","6.03947","1616.66443"
"145.10000","6.04360","1615.98694"
"145.20000","6.04780","1615.60376"
"145.30000","6.05196","1615.41333"
"145.40000","6.05608","1614.32837"
"145.50000","6.06028","1614.37280"
"145.60000","6.06441","1613.40894"
"145.70000","6.06861","1613.07800"
"145.80000","6.07276","1612.09460"
"145.90000","6.07696","1612.02820"
"146.00000","6.08111","1611.21570"
"146.10000","6.08529","1610.42773"
"146.20000","6.08946","1609.88892"
"146.30000","6.09359","1609.25244"
"146.40000","6.09778","1608.83447"
"146.50000","6.10191","1608.05322"
"146.60000","6.10609","1607.29041"
"146.70000","6.11023","1606.46069"
"146.80000","6.11444","1605.82349"
"146.90000","6.11861","1604.93958"
"147.00000","6.12278","1604.31567"
"147.10000","6.12696","1603.51733"
"147.20000","6.13111","1602.51501"
"147.30000","6.13527","1601.69788"
"147.40000","6.13942","1600.98315"
"147.50000","6.14361","1600.05042"
"147.60000","6.14774","1598.93774"
"147.70000","6.15195","1598.43896"
"147.80000","6.15611","1597.44519"
"147.90000","6.16032","1596.70483"
"148.00000","6.16448","1595.63184"
"148.10000","6.16859","1594.46204"
"148.20000","6.17278","1593.61316"
"148.30000","6.17688","1592.31982"
"148.40000","6.18109","1591.44556"
"148.50000","6.18523","1590.19116"
"148.60000","6.18943","1589.13086"
"148.70000","6.19361","1588.03723"
"148.80000","6.19777","1586.88367"
"148.90000","6.20193","1585.93555"
"149.00000","6.20611","1584.48828"
"149.10000","6.21030","1583.43506"
"149.20000","6.21442","1581.78931"
"149.30000","6.21861","1581.15295"
"149.40000","6.22273","1579.76184"
"149.50000","6.22692","1578.10913"
"149.60000","6.23111","1577.15186"
"149.70000","6.23529","1575.90076"
"149.80000","6.23947","1574.46594"
"149.90000","6.24361","1573.25488"
"150.00000","6.24779","1571.76343"
"150.10000","6.25194","1570.35022"
"150.20000","6.25611","1568.89990"
"150.30000","6.26026","1567.84534"
"150.40000","6.26443","1566.15173"
"150.50000","6.26856","1565.00513"
"150.60000","6.27274","1563.35168"
"150.70000","6.27694","1562.11145"
"150.80000","6.28109","1560.55750"
"150.90000","6.28533","1559.00232"
"151.00000","6.28942","1557.63855"
"151.10000","6.29363","1556.39587"
"151.20000","6.29775","1554.58337"
"151.30000","6.30193","1553.34827"
"151.40000","6.30610","1551.58594"
"151.50000","6.31026","1550.31653"
"151.60000","6.31446","1549.26794"
"151.70000","6.31861","1547.75171"
"151.80000","6.32279","1546.13586"
"151.90000","6.32695","1544.56274"
"152.00000","6.33114","1543.08752"
"152.10000","6.33524","1541.17676"
"152.20000","6.33944","1540.28687"
"152.30000","6.34358","1538.44287"
"152.40000","6.34774","1536.85291"
"152.50000","6.35194","1535.50378"
"152.60000","6.35607","1533.99915"
"152.70000","6.36029","1532.75391"
"152.80000","6.36442","1530.99475"
"152.90000","6.36862","1530.09473"
"153.00000","6.37277","1528.21838"
"153.10000","6.37694","1527.08069"
"153.20000","6.38111","1525.50073"
"153.30000","6.38525","1523.93408"
"153.40000","6.38944","1522.45325"
"153.50000","6.39358","1521.20386"
"153.60000","6.39781","1520.12939"
"153.70000","6.40194","1518.62231"
"153.80000","6.40613","1517.65625"
"153.90000","6.41028","1516.21838"
"154.00000","6.41441","1514.91663"
"154.10000","6.41860","1513.34192"
"154.20000","6.42273","1512.07336"
"154.30000","6.42693","1511.04321"
"154.40000","6.43107","1509.75342"
"154.50000","6.43527","1508.42090"
"154.60000","6.43943","1507.44202"
"154.70000","6.44364","1506.08374"
"154.80000","6.44778","1504.49060"
"154.90000","6.45195","1503.34485"
"155.00000","6.45611","1502.20679"
"155.10000","6.46022","1500.59741"
"155.20000","6.46444","1499.63684"
"155.30000","6.46856","1498.26831"
"155.40000","6.47281","1497.18750"
"155.50000","6.47695","1496.11731"
"155.60000","6.48113","1495.06372"
"155.70000","6.48530","1494.10986"
"155.80000","6.48945","1492.74060"
"155.90000","6.49362","1491.71497"
"156.00000","6.49776","1490.48877"
"156.10000","6.50191","1489.34668"
"156.20000","6.50605","1488.11853"
"156.30000","6.51026","1487.22375"
"156.40000","6.51441","1486.39343"
"156.50000","6.51863","1485.42639"
"156.60000","6.52281","1484.24585"
"156.70000","6.52695","1482.99451"
"156.80000","6.53113","1482.22449"
"156.90000","6.53522","1481.08911"
"157.00000","6.53944","1480.38965"
"157.08700","6.54303","1478.98181"
