Time,Extension,Load
"9.00000","0.37214","0.17841"
"9.10000","0.37631","0.52976"
"9.20000","0.38050","0.14594"
"9.30000","0.38462","-0.23650"
"9.40000","0.38882","-0.12387"
"9.50000","0.39297","-0.18470"
"9.60000","0.39716","0.01862"
"9.70000","0.40132","0.40513"
"9.80000","0.40548","0.25034"
"9.90000","0.40964","0.17308"
"10.00000","0.41382","0.24834"
"10.10000","0.41802","-0.24811"
"10.20000","0.42215","0.08284"
"10.30000","0.42636","0.17184"
"10.40000","0.43047","0.31135"
"10.50000","0.43465","-0.15020"
"10.60000","0.43881","0.02507"
"10.70000","0.44296","0.00689"
"10.80000","0.44714","0.14096"
"10.90000","0.45128","0.09390"
"11.00000","0.45548","0.14408"
"11.10000","0.45962","-0.17327"
"11.20000","0.46382","-0.12096"
"11.30000","0.46797","-0.08994"
"11.40000","0.47218","0.46237"
"11.50000","0.47630","0.30058"
"11.60000","0.48045","0.24484"
"11.70000","0.48465","0.02197"
"11.80000","0.48877","0.02173"
"11.90000","0.49302","0.12743"
"12.00000","0.49714","0.27452"
"12.10000","0.50135","0.09738"
"12.20000","0.50550","0.02287"
"12.30000","0.50966","0.09031"
"12.40000","0.51383","0.23631"
"12.50000","0.51798","0.18738"
"12.60000","0.52215","-0.22024"
"12.70000","0.52628","-0.14126"
"12.80000","0.53046","0.17881"
"12.90000","0.53460","-0.08096"
"13.00000","0.53884","0.07762"
"13.10000","0.54298","0.04134"
"13.20000","0.54718","0.30030"
"13.30000","0.55132","-0.02591"
"13.40000","0.55545","-0.03380"
"13.50000","0.55966","0.02432"
"13.60000","0.56378","0.05826"
"13.70000","0.56800","0.08511"
"13.80000","0.57213","0.23363"
"13.90000","0.57634","-0.01400"
"14.00000","0.58049","0.28874"
"14.10000","0.58468","-0.02362"
"14.20000","0.58885","0.36695"
"14.30000","0.59297","-0.08821"
"14.40000","0.59715","-0.10122"
"14.50000","0.60127","0.05006"
"14.60000","0.60548","0.41290"
"14.70000","0.60959","-0.03134"
"14.80000","0.61382","0.07438"
"14.90000","0.61798","0.10111"
"15.00000","0.62216","0.21028"
"15.10000","0.62633","0.02944"
"15.20000","0.63047","0.22018"
"15.30000","0.63465","-0.00965"
"15.40000","0.63878","-0.00542"
"15.50000","0.64298","0.02047"
"15.60000","0.64710","0.29263"
"15.70000","0.65133","0.00078"
"15.80000","0.65548","0.33138"
"15.90000","0.65969","0.22436"
"16.00000","0.66386","0.00896"
"16.10000","0.66797","0.19091"
"16.20000","0.67219","0.06892"
"16.30000","0.67625","0.10876"
"16.40000","0.68048","0.35050"
"16.50000","0.68461","-0.15819"
"16.60000","0.68881","0.29221"
"16.70000","0.69298","0.07335"
"16.80000","0.69714","-0.05472"
"16.90000","0.70132","-0.01860"
"17.00000","0.70547","0.31267"
"17.10000","0.70968","-0.01155"
"17.20000","0.71380","0.33267"
"17.30000","0.71800","0.17981"
"17.40000","0.72209","0.09929"
"17.50000","0.72630","-0.07840"
"17.60000","0.73048","-0.05275"
"17.70000","0.73466","0.40547"
"17.80000","0.73886","0.11994"
"17.90000","0.74298","-0.35388"
"18.00000","0.74718","-0.13333"
"18.10000","0.75130","0.08537"
"18.20000","0.75549","0.39392"
"18.30000","0.75963","0.16696"
"18.40000","0.76381","0.03877"
"18.50000","0.76794","0.07180"
"18.60000","0.77212","0.08978"
"18.70000","0.77631","0.07240"
"18.80000","0.78046","0.13779"
"18.90000","0.78468","0.25191"
"19.00000","0.78879","0.23789"
"19.10000","0.79299","-0.01359"
"19.20000","0.79712","0.25268"
"19.30000","0.80132","0.10574"
"19.40000","0.80548","-0.11228"
"19.50000","0.80964","0.14069"
"19.60000","0.81383","0.10321"
"19.70000","0.81799","-0.10370"
"19.80000","0.82216","-0.18775"
"19.90000","0.82633","0.17411"
"20.00000","0.83052","0.19275"
"20.10000","0.83463","-0.02128"
"20.20000","0.83882","0.04301"
"20.30000","0.84295","0.18104"
"20.40000","0.84712","-0.02053"
"20.50000","0.85132","0.05543"
"20.60000","0.85546","0.22246"
"20.70000","0.85966","-0.08425"
"20.80000","0.86380","0.00877"
"20.90000","0.86799","0.34061"
"21.00000","0.87215","0.08389"
"21.10000","0.87631","0.32911"
"21.20000","0.88048","-0.00463"
"21.30000","0.88464","0.14846"
"21.40000","0.88881","0.16434"
"21.50000","0.89296","0.00295"
"21.60000","0.89720","0.22867"
"21.70000","0.90132","0.30040"
"21.80000","0.90551","0.14150"
"21.90000","0.90965","0.05638"
"22.00000","0.91379","0.25809"
"22.10000","0.91797","0.00090"
"22.20000","0.92211","0.02000"
"22.30000","0.92631","0.17805"
"22.40000","0.93044","0.03895"
"22.50000","0.93465","-0.01377"
"22.60000","0.93881","0.09598"
"22.70000","0.94300","0.01772"
"22.80000","0.94717","-0.14824"
"22.90000","0.95133","-0.09964"
"23.00000","0.95548","0.24673"
"23.10000","0.95960","0.23158"
"23.20000","0.96381","0.15699"
"23.30000","0.96794","0.39182"
"23.40000","0.97217","0.03864"
"23.50000","0.97632","-0.08525"
"23.60000","0.98051","0.17451"
"23.70000","0.98468","0.16700"
"23.80000","0.98881","0.30543"
"23.90000","0.99298","0.08980"
"24.00000","0.99714","0.30197"
"24.10000","1.00128","0.03132"
"24.20000","1.00544","0.28768"
"24.30000","1.00962","0.15486"
"24.40000","1.01379","0.23272"
"24.50000","1.01801","0.03103"
"24.60000","1.02217","0.04397"
"24.70000","1.02633","0.23048"
"24.80000","1.03050","0.12638"
"24.90000","1.03462","0.09798"
"25.00000","1.03881","-0.03477"
"25.10000","1.04297","0.19586"
"25.20000","1.04714","0.10475"
"25.30000","1.05132","-0.04439"
"25.40000","1.05550","0.01808"
"25.50000","1.05966","0.24915"
"25.60000","1.06383","0.01844"
"25.70000","1.06800","0.14489"
"25.80000","1.07212","0.31385"
"25.90000","1.07630","0.00822"
"26.00000","1.08043","0.28492"
"26.10000","1.08462","-0.06941"
"26.20000","1.08879","-0.07643"
"26.30000","1.09298","0.17987"
"26.40000","1.09715","-0.12774"
"26.50000","1.10131","0.19652"
"26.60000","1.10550","0.18404"
"26.70000","1.10965","0.23753"
"26.80000","1.11381","0.06560"
"26.90000","1.11797","0.22601"
"27.00000","1.12214","-0.37597"
"27.10000","1.12629","0.27653"
"27.20000","1.13050","0.17460"
"27.30000","1.13468","0.44148"
"27.40000","1.13884","0.19902"
"27.50000","1.14303","0.07509"
"27.60000","1.14713","-0.05230"
"27.70000","1.15132","0.22353"
"27.80000","1.15545","0.15205"
"27.90000","1.15964","0.42317"
"28.00000","1.16381","0.32338"
"28.10000","1.16795","0.09573"
"28.20000","1.17215","0.60730"
"28.30000","1.17630","0.10156"
"28.40000","1.18049","-0.02690"
"28.50000","1.18465","0.32150"
"28.60000","1.18885","0.01004"
"28.70000","1.19295","0.26150"
"28.80000","1.19715","0.14983"
"28.90000","1.20129","0.42644"
"29.00000","1.20546","0.09105"
"29.10000","1.20967","0.14297"
"29.20000","1.21382","0.44754"
"29.30000","1.21802","0.18932"
"29.40000","1.22215","-0.04677"
"29.50000","1.22633","0.17246"
"29.60000","1.23049","0.27122"
"29.70000","1.23465","0.46477"
"29.80000","1.23879","-0.00988"
"29.90000","1.24296","0.17086"
"30.00000","1.24712","-0.09212"
"30.10000","1.25128","0.02410"
"30.20000","1.25551","0.30902"
"30.30000","1.25963","0.06912"
"30.40000","1.26384","-0.09409"
"30.50000","1.26797","0.24299"
"30.60000","1.27214","-0.00040"
"30.70000","1.27631","0.26416"
"30.80000","1.28046","0.07141"
"30.90000","1.28467","0.10862"
"31.00000","1.28879","-0.00529"
"31.10000","1.29300","0.25807"
"31.20000","1.29715","0.32435"
"31.30000","1.30134","-0.13229"
"31.40000","1.30550","0.51715"
"31.50000","1.30968","0.22552"
"31.60000","1.31380","-0.05248"
"31.70000","1.31796","0.34345"
"31.80000","1.32212","0.07678"
"31.90000","1.32627","0.32226"
"32.00000","1.33050","0.11875"
"32.10000","1.33463","0.21865"
"32.20000","1.33882","0.17498"
"32.30000","1.34298","0.00530"
"32.40000","1.34716","0.33565"
"32.50000","1.35131","0.23404"
"32.60000","1.35547","0.34368"
"32.70000","1.35964","0.14846"
"32.80000","1.36377","0.25415"
"32.90000","1.36799","0.08101"
"33.00000","1.37213","0.14449"
"33.10000","1.37638","0.31136"
"33.20000","1.38052","0.41896"
"33.30000","1.38466","0.06631"
"33.40000","1.38883","0.03213"
"33.50000","1.39295","0.14388"
"33.60000","1.39715","-0.02844"
"33.70000","1.40128","0.17563"
"33.80000","1.40547","0.51145"
"33.90000","1.40962","0.39985"
"34.00000","1.41382","0.48254"
"34.10000","1.41798","0.32028"
"34.20000","1.42216","0.22954"
"34.30000","1.42634","0.12544"
"34.40000","1.43046","-0.08918"
"34.50000","1.43463","0.36683"
"34.60000","1.43874","0.12955"
"34.70000","1.44298","0.05623"
"34.80000","1.44712","0.45380"
"34.90000","1.45135","0.27402"
"35.00000","1.45550","0.46752"
"35.10000","1.45966","0.45254"
"35.20000","1.46385","0.02737"
"35.30000","1.46798","0.18271"
"35.40000","1.47215","0.23147"
"35.50000","1.47631","0.16932"
"35.60000","1.48046","-0.02271"
"35.70000","1.48461","0.13374"
"35.80000","1.48880","0.19386"
"35.90000","1.49297","0.05520"
"36.00000","1.49716","0.26560"
"36.10000","1.50134","0.30031"
"36.20000","1.50546","0.09921"
"36.30000","1.50966","0.24817"
"36.40000","1.51378","-0.10910"
"36.50000","1.51798","0.09437"
"36.60000","1.52214","0.28250"
"36.70000","1.52630","0.34205"
"36.80000","1.53048","0.21900"
"36.90000","1.53466","0.14074"
"37.00000","1.53882","0.17407"
"37.10000","1.54299","0.39485"
"37.20000","1.54718","0.39490"
"37.30000","1.55127","0.04293"
"37.40000","1.55549","0.32533"
"37.50000","1.55960","0.26094"
"37.60000","1.56379","0.49318"
"37.70000","1.56798","0.38862"
"37.80000","1.57213","0.49670"
"37.90000","1.57632","0.25482"
"38.00000","1.58046","0.48206"
"38.10000","1.58466","0.03596"
"38.20000","1.58881","0.41165"
"38.30000","1.59299","0.37409"
"38.40000","1.59712","0.92607"
"38.50000","1.60132","0.32116"
"38.60000","1.60546","0.57704"
"38.70000","1.60965","1.07231"
"38.80000","1.61386","0.81896"
"38.90000","1.61799","1.44657"
"39.00000","1.62217","1.82656"
"39.10000","1.62630","1.83629"
"39.20000","1.63047","3.03152"
"39.30000","1.63463","3.49240"
"39.40000","1.63880","4.31547"
"39.50000","1.64298","5.04712"
"39.60000","1.64711","6.06127"
"39.70000","1.65133","6.56332"
"39.80000","1.65546","7.84762"
"39.90000","1.65967","8.61045"
"40.00000","1.66382","9.83519"
"40.10000","1.66801","10.74111"
"40.20000","1.67213","11.54757"
"40.30000","1.67629","12.82879"
"40.40000","1.68047","13.52366"
"40.50000","1.68460","14.36928"
"40.60000","1.68885","15.24998"
"40.70000","1.69298","15.94614"
"40.80000","1.69718","17.19565"
"40.90000","1.70133","17.94997"
"41.00000","1.70548","18.93599"
"41.10000","1.70965","19.93238"
"41.20000","1.71380","21.48875"
"41.30000","1.71796","22.05775"
"41.40000","1.72210","23.11432"
"41.50000","1.72629","24.54499"
"41.60000","1.73044","25.88509"
"41.70000","1.73469","26.87658"
"41.80000","1.73883","27.59662"
"41.90000","1.74300","28.98561"
"42.00000","1.74718","29.83446"
"42.10000","1.75129","31.18462"
"42.20000","1.75550","32.56831"
"42.30000","1.75961","33.66077"
"42.40000","1.76383","34.91764"
"42.50000","1.76796","35.79108"
"42.60000","1.77217","36.89470"
"42.70000","1.77633","38.20544"
"42.80000","1.78050","38.83510"
"42.90000","1.78468","40.05865"
"43.00000","1.78880","40.99966"
"43.10000","1.79299","41.80053"
"43.20000","1.79709","41.91824"
"43.30000","1.80131","43.11885"
"43.40000","1.80544","44.22349"
"43.50000","1.80966","45.46140"
"43.60000","1.81380","46.31212"
"43.70000","1.81798","47.56907"
"43.80000","1.82217","48.56361"
"43.90000","1.82632","49.57611"
"44.00000","1.83049","50.12186"
"44.10000","1.83462","51.26487"
"44.20000","1.83881","51.84334"
"44.30000","1.84295","51.69962"
"44.40000","1.84717","50.63959"
"44.50000","1.85132","50.24763"
"44.60000","1.85552","51.43807"
"44.70000","1.85969","52.46128"
"44.80000","1.86380","53.91701"
"44.90000","1.86801","55.80010"
"45.00000","1.87210","57.42013"
"45.10000","1.87632","59.32406"
"45.20000","1.88045","60.75257"
"45.30000","1.88464","62.51611"
"45.40000","1.88881","64.17007"
"45.50000","1.89298","65.84046"
"45.60000","1.89715","67.51231"
"45.70000","1.90132","69.16830"
"45.80000","1.90553","70.86828"
"45.90000","1.90960","71.85602"
"46.00000","1.91383","73.75253"
"46.10000","1.91794","75.23232"
"46.20000","1.92215","77.08322"
"46.30000","1.92631","78.42778"
"46.40000","1.93050","79.88081"
"46.50000","1.93469","81.81657"
"46.60000","1.93881","83.23918"
"46.70000","1.94301","84.97294"
"46.80000","1.94713","86.54228"
"46.90000","1.95132","88.65685"
"47.00000","1.95547","90.03410"
"47.10000","1.95964","92.21725"
"47.20000","1.96378","94.09174"
"47.30000","1.96796","95.80430"
"47.40000","1.97215","97.52992"
"47.50000","1.97630","99.57342"
"47.60000","1.98052","101.34499"
"47.70000","1.98462","103.51190"
"47.80000","1.98882","105.26518"
"47.90000","1.99296","107.13361"
"48.00000","1.99714","109.06759"
"48.10000","2.00132","111.09386"
"48.20000","2.00547","112.75691"
"48.30000","2.00966","114.66595"
"48.40000","2.01382","116.31699"
"48.50000","2.01800","118.36569"
"48.60000","2.02215","120.22198"
"48.70000","2.02635","122.10349"
"48.80000","2.03045","123.88103"
"48.90000","2.03465","125.59840"
"49.00000","2.03879","127.49496"
"49.10000","2.04295","129.49268"
"49.20000","2.04715","131.26270"
"49.30000","2.05130","133.24153"
"49.40000","2.05550","135.04236"
"49.50000","2.05964","136.81009"
"49.60000","2.06383","138.88231"
"49.70000","2.06798","140.51526"
"49.80000","2.07214","142.80942"
"49.90000","2.07630","144.83827"
"50.00000","2.08047","146.66585"
"50.10000","2.08465","148.89291"
"50.20000","2.08880","150.61740"
"50.30000","2.09303","153.02753"
"50.40000","2.09717","154.95657"
"50.50000","2.10135","157.23929"
"50.60000","2.10548","159.06848"
"50.70000","2.10963","161.26071"
"50.80000","2.11381","163.38452"
"50.90000","2.11795","165.72562"
"51.00000","2.12214","168.04277"
"51.10000","2.12628","170.29984"
"51.20000","2.13048","172.64339"
"51.30000","2.13464","175.02385"
"51.40000","2.13884","177.04268"
"51.50000","2.14300","179.37041"
"51.60000","2.14716","182.04585"
"51.70000","2.15130","184.03693"
"51.80000","2.15543","186.49921"
"51.90000","2.15964","188.88449"
"52.00000","2.16376","191.39832"
"52.10000","2.16801","194.02800"
"52.20000","2.17215","196.15721"
"52.30000","2.17634","198.87505"
"52.40000","2.18052","201.43375"
"52.50000","2.18467","203.43440"
"52.60000","2.18883","205.94278"
"52.70000","2.19297","208.75145"
"52.80000","2.19713","210.93048"
"52.90000","2.20127","213.41071"
"53.00000","2.20547","216.01106"
"53.10000","2.20963","218.40610"
"53.20000","2.21384","221.17911"
"53.30000","2.21800","223.77539"
"53.40000","2.22215","226.46863"
"53.50000","2.22633","228.92522"
"53.60000","2.23045","231.71906"
"53.70000","2.23465","234.17700"
"53.80000","2.23880","236.91426"
"53.90000","2.24298","239.55586"
"54.00000","2.24715","242.29407"
"54.10000","2.25133","244.67209"
"54.20000","2.25549","247.59024"
"54.30000","2.25967","250.17313"
"54.40000","2.26384","252.80382"
"54.50000","2.26796","255.35950"
"54.60000","2.27216","258.29507"
"54.70000","2.27627","261.08356"
"54.80000","2.28046","263.83423"
"54.90000","2.28463","266.45895"
"55.00000","2.28882","269.05695"
"55.10000","2.29298","272.09412"
"55.20000","2.29714","274.51297"
"55.30000","2.30133","277.42435"
"55.40000","2.30548","279.93994"
"55.50000","2.30964","283.00540"
"55.60000","2.31381","285.34830"
"55.70000","2.31797","288.24252"
"55.80000","2.32213","291.20007"
"55.90000","2.32632","293.95557"
"56.00000","2.33050","297.06091"
"56.10000","2.33467","299.41724"
"56.20000","2.33886","302.42871"
"56.30000","2.34297","305.35364"
"56.40000","2.34716","308.08154"
"56.50000","2.35128","310.86346"
"56.60000","2.35547","313.66644"
"56.70000","2.35965","316.78424"
"56.80000","2.36378","319.40558"
"56.90000","2.36800","322.47220"
"57.00000","2.37213","324.90875"
"57.10000","2.37632","327.95493"
"57.20000","2.38047","330.86743"
"57.30000","2.38469","333.98901"
"57.40000","2.38879","336.55939"
"57.50000","2.39298","339.79303"
"57.60000","2.39713","342.65823"
"57.70000","2.40129","345.60678"
"57.80000","2.40551","348.65347"
"57.90000","2.40965","351.51434"
"58.00000","2.41386","354.59586"
"58.10000","2.41799","357.60300"
"58.20000","2.42216","360.66910"
"58.30000","2.42631","363.65097"
"58.40000","2.43048","366.94254"
"58.50000","2.43464","369.66879"
"58.60000","2.43880","372.74997"
"58.70000","2.44295","375.65930"
"58.80000","2.44710","378.60074"
"58.90000","2.45133","381.90271"
"59.00000","2.45547","384.50119"
"59.10000","2.45969","387.60379"
"59.20000","2.46381","390.76929"
"59.30000","2.46798","393.72968"
"59.40000","2.47215","396.54248"
"59.50000","2.47628","399.82208"
"59.60000","2.48049","403.07706"
"59.70000","2.48462","405.93607"
"59.80000","2.48883","408.91714"
"59.90000","2.49299","412.19980"
"60.00000","2.49717","415.05054"
"60.10000","2.50133","418.09427"
"60.20000","2.50550","421.37238"
"60.30000","2.50964","424.40842"
"60.40000","2.51378","427.35236"
"60.50000","2.51796","430.86475"
"60.60000","2.52209","434.08844"
"60.70000","2.52632","436.84998"
"60.80000","2.53047","439.66547"
"60.90000","2.53466","443.24359"
"61.00000","2.53882","446.20084"
"61.10000","2.54300","449.51312"
"61.20000","2.54716","452.64432"
"61.30000","2.55130","455.54959"
"61.40000","2.55548","458.71378"
"61.50000","2.55962","461.98685"
"61.60000","2.56383","465.17169"
"61.70000","2.56797","468.26404"
"61.80000","2.57221","471.42761"
"61.90000","2.57634","474.50836"
"62.00000","2.58049","477.91959"
"62.10000","2.58465","481.03036"
"62.20000","2.58877","483.89670"
"62.30000","2.59298","487.34088"
"62.40000","2.59710","490.45847"
"62.50000","2.60130","494.00522"
"62.60000","2.60546","497.03384"
"62.70000","2.60964","500.24036"
"62.80000","2.61381","503.34048"
"62.90000","2.61800","506.55643"
"63.00000","2.62217","509.82562"
"63.10000","2.62630","512.87268"
"63.20000","2.63049","516.21021"
"63.30000","2.63459","519.39581"
"63.40000","2.63882","523.04333"
"63.50000","2.64296","525.93976"
"63.60000","2.64718","529.31940"
"63.70000","2.65133","532.79376"
"63.80000","2.65549","535.66089"
"63.90000","2.65968","538.91083"
"64.00000","2.66381","542.33478"
"64.10000","2.66799","545.69135"
"64.20000","2.67212","548.91919"
"64.30000","2.67629","552.35236"
"64.40000","2.68042","555.23065"
"64.50000","2.68464","558.69025"
"64.60000","2.68879","561.87793"
"64.70000","2.69298","565.15375"
"64.80000","2.69718","568.35284"
"64.90000","2.70130","571.73676"
"65.00000","2.70549","575.19031"
"65.10000","2.70961","578.50940"
"65.20000","2.71381","581.41180"
"65.30000","2.71797","584.76825"
"65.40000","2.72215","588.00348"
"65.50000","2.72634","591.31647"
"65.60000","2.73050","594.63745"
"65.70000","2.73465","597.73663"
"65.80000","2.73882","601.17529"
"65.90000","2.74301","604.14423"
"66.00000","2.74712","607.28259"
"66.10000","2.75131","610.72772"
"66.20000","2.75544","614.08966"
"66.30000","2.75962","617.33704"
"66.40000","2.76382","620.31635"
"66.50000","2.76796","623.54254"
"66.60000","2.77217","626.73224"
"66.70000","2.77630","629.72968"
"66.80000","2.78049","632.80884"
"66.90000","2.78463","636.10187"
"67.00000","2.78881","639.36285"
"67.10000","2.79297","642.31091"
"67.20000","2.79715","645.60114"
"67.30000","2.80130","648.58820"
"67.40000","2.80548","651.71069"
"67.50000","2.80970","655.09869"
"67.60000","2.81382","657.60797"
"67.70000","2.81802","660.86615"
"67.80000","2.82214","664.10425"
"67.90000","2.82631","667.06366"
"68.00000","2.83046","669.96533"
"68.10000","2.83463","673.36975"
"68.20000","2.83880","676.27557"
"68.30000","2.84295","679.32404"
"68.40000","2.84715","682.08124"
"68.50000","2.85131","685.27649"
"68.60000","2.85551","688.54803"
"68.70000","2.85966","691.13696"
"68.80000","2.86385","694.29767"
"68.90000","2.86795","697.20782"
"69.00000","2.87210","700.11115"
"69.10000","2.87630","703.03888"
"69.20000","2.88043","706.05029"
"69.30000","2.88469","708.71783"
"69.40000","2.88881","711.53754"
"69.50000","2.89302","714.72015"
"69.60000","2.89717","717.68732"
"69.70000","2.90133","720.50781"
"69.80000","2.90550","723.39490"
"69.90000","2.90964","726.21582"
"70.00000","2.91380","728.67328"
"70.10000","2.91794","731.41791"
"70.20000","2.92212","734.50275"
"70.30000","2.92627","737.01782"
"70.40000","2.93051","740.17377"
"70.50000","2.93465","742.74237"
"70.60000","2.93885","745.15472"
"70.70000","2.94299","747.68732"
"70.80000","2.94712","750.22455"
"70.90000","2.95133","752.79144"
"71.00000","2.95544","755.71814"
"71.10000","2.95966","758.32654"
"71.20000","2.96379","760.72119"
"71.30000","2.96800","763.34607"
"71.40000","2.97215","765.88574"
"71.50000","2.97633","768.48950"
"71.60000","2.98051","770.68335"
"71.70000","2.98466","773.03833"
"71.80000","2.98883","775.37976"
"71.90000","2.99294","777.95770"
"72.00000","2.99715","780.36310"
"72.10000","3.00126","782.38959"
"72.20000","3.00549","784.80786"
"72.30000","3.00966","787.22662"
"72.40000","3.01380","789.42480"
"72.50000","3.01801","791.51141"
"72.60000","3.02214","793.76532"
"72.70000","3.02632","795.96307"
"72.80000","3.03045","798.20795"
"72.90000","3.03466","800.36438"
"73.00000","3.03878","802.40546"
"73.10000","3.04301","804.63861"
"73.20000","3.04715","806.65594"
"73.30000","3.05134","808.66016"
"73.40000","3.05553","810.54828"
"73.50000","3.05963","812.33636"
"73.60000","3.06385","814.37622"
"73.70000","3.06792","815.90515"
"73.80000","3.07215","818.08777"
"73.90000","3.07628","820.02057"
"74.00000","3.08049","821.90491"
"74.10000","3.08466","823.66992"
"74.20000","3.08881","825.40778"
"74.30000","3.09299","827.25116"
"74.40000","3.09714","828.43005"
"74.50000","3.10135","830.65765"
"74.60000","3.10545","832.27856"
"74.70000","3.10966","834.16449"
"74.80000","3.11377","835.47998"
"74.90000","3.11798","837.57324"
"75.00000","3.12215","839.01862"
"75.10000","3.12633","840.46582"
"75.20000","3.13053","842.20093"
"75.30000","3.13464","843.45435"
"75.40000","3.13885","845.23889"
"75.50000","3.14297","846.64514"
"75.60000","3.14716","847.94086"
"75.70000","3.15129","849.47485"
"75.80000","3.15547","850.62012"
"75.90000","3.15962","852.06274"
"76.00000","3.16378","853.70312"
"76.10000","3.16799","854.94232"
"76.20000","3.17213","856.45959"
"76.30000","3.17637","857.75293"
"76.40000","3.18045","858.50122"
"76.50000","3.18466","860.04572"
"76.60000","3.18880","861.59735"
"76.70000","3.19297","862.61206"
"76.80000","3.19715","863.86487"
"76.90000","3.20131","865.33020"
"77.00000","3.20550","866.39148"
"77.10000","3.20966","867.60614"
"77.20000","3.21384","868.52148"
"77.30000","3.21799","869.30035"
"77.40000","3.22218","871.21899"
"77.50000","3.22628","871.86951"
"77.60000","3.23047","872.69171"
"77.70000","3.23461","874.02527"
"77.80000","3.23877","874.69238"
"77.90000","3.24298","875.98071"
"78.00000","3.24713","877.13269"
"78.10000","3.25133","877.98206"
"78.20000","3.25547","879.16711"
"78.30000","3.25966","879.85400"
"78.40000","3.26380","880.55499"
"78.50000","3.26799","881.37439"
"78.60000","3.27214","882.48901"
"78.70000","3.27630","883.34216"
"78.80000","3.28048","884.09174"
"78.90000","3.28464","885.02338"
"79.00000","3.28886","885.89380"
"79.10000","3.29299","886.78235"
"79.20000","3.29718","887.33630"
"79.30000","3.30133","888.25684"
"79.40000","3.30546","889.13092"
"79.50000","3.30964","890.06006"
"79.60000","3.31378","890.49371"
"79.70000","3.31797","891.23389"
"79.80000","3.32211","891.76367"
"79.90000","3.32631","892.55383"
"80.00000","3.33047","893.28583"
"80.10000","3.33468","893.90308"
"80.20000","3.33882","894.53278"
"80.30000","3.34301","895.28296"
"80.40000","3.34715","895.46136"
"80.50000","3.35128","896.33508"
"80.60000","3.35548","897.11121"
"80.70000","3.35960","897.70038"
"80.80000","3.36385","898.51617"
"80.90000","3.36799","898.30151"
"81.00000","3.37217","899.04736"
"81.10000","3.37634","899.54144"
"81.20000","3.38048","900.08173"
"81.30000","3.38465","900.62903"
"81.40000","3.38880","901.14331"
"81.50000","3.39295","901.27753"
