Time,Extension,Load
"6.90000","0.28490","0.06024"
"7.00000","0.28903","0.09246"
"7.10000","0.29323","-0.15339"
"7.20000","0.29740","-0.39322"
"7.30000","0.30158","0.03504"
"7.40000","0.30579","0.07242"
"7.50000","0.30989","-0.12648"
"7.60000","0.31409","-0.26768"
"7.70000","0.31820","0.14971"
"7.80000","0.32240","-0.16693"
"7.90000","0.32657","-0.01389"
"8.00000","0.33075","0.20929"
"8.10000","0.33493","0.03460"
"8.20000","0.33909","-0.14758"
"8.30000","0.34326","0.14078"
"8.40000","0.34742","0.12034"
"8.50000","0.35161","0.04102"
"8.60000","0.35572","-0.15456"
"8.70000","0.35991","-0.38162"
"8.80000","0.36403","-0.05004"
"8.90000","0.36821","-0.07137"
"9.00000","0.37241","-0.01001"
"9.10000","0.37656","-0.08110"
"9.20000","0.38076","0.47071"
"9.30000","0.38489","0.04336"
"9.40000","0.38909","-0.11655"
"9.50000","0.39324","-0.27177"
"9.60000","0.39742","-0.03031"
"9.70000","0.40157","0.05909"
"9.80000","0.40574","0.18308"
"9.90000","0.40991","0.00714"
"10.00000","0.41406","0.14967"
"10.10000","0.41829","-0.02796"
"10.20000","0.42241","-0.16661"
"10.30000","0.42662","-0.13172"
"10.40000","0.43075","-0.11050"
"10.50000","0.43490","-0.17738"
"10.60000","0.43908","-0.04434"
"10.70000","0.44321","0.19910"
"10.80000","0.44741","0.12850"
"10.90000","0.45154","0.05824"
"11.00000","0.45575","0.28687"
"11.10000","0.45988","0.08526"
"11.20000","0.46409","-0.10192"
"11.30000","0.46824","-0.19174"
"11.40000","0.47243","0.02052"
"11.50000","0.47657","0.03244"
"11.60000","0.48070","-0.45353"
"11.70000","0.48492","-0.00685"
"11.80000","0.48903","0.23545"
"11.90000","0.49329","-0.06040"
"12.00000","0.49741","-0.18074"
"12.10000","0.50161","0.08451"
"12.20000","0.50577","0.24299"
"12.30000","0.50992","-0.04011"
"12.40000","0.51409","-0.05239"
"12.50000","0.51823","0.11951"
"12.60000","0.52240","-0.29030"
"12.70000","0.52653","-0.14193"
"12.80000","0.53073","-0.03447"
"12.90000","0.53487","0.11502"
"13.00000","0.53911","0.15492"
"13.10000","0.54325","-0.28909"
"13.20000","0.54743","0.12735"
"13.30000","0.55160","-0.06966"
"13.40000","0.55570","0.00908"
"13.50000","0.55992","0.28600"
"13.60000","0.56404","-0.17551"
"13.70000","0.56826","-0.02693"
"13.80000","0.57240","0.23236"
"13.90000","0.57661","0.14288"
"14.00000","0.58076","-0.13331"
"14.10000","0.58494","-0.09001"
"14.20000","0.58911","0.16162"
"14.30000","0.59322","0.29430"
"14.40000","0.59742","0.05863"
"14.50000","0.60153","0.05885"
"14.60000","0.60574","0.06148"
"14.70000","0.60988","0.21031"
"14.80000","0.61408","0.23631"
"14.90000","0.61826","-0.25093"
"15.00000","0.62241","0.09931"
"15.10000","0.62660","-0.09406"
"15.20000","0.63072","0.06998"
"15.30000","0.63491","-0.01330"
"15.40000","0.63905","-0.06911"
"15.50000","0.64324","0.01991"
"15.60000","0.64737","-0.11960"
"15.70000","0.65159","0.23228"
"15.80000","0.65575","0.01103"
"15.90000","0.65994","0.05062"
"16.00000","0.66412","0.31366"
"16.10000","0.66822","-0.05015"
"16.20000","0.67244","0.00021"
"16.30000","0.67652","0.15718"
"16.40000","0.68073","-0.02265"
"16.50000","0.68487","0.05480"
"16.60000","0.68907","0.21310"
"16.70000","0.69324","0.11811"
"16.80000","0.69740","0.16902"
"16.90000","0.70159","0.00419"
"17.00000","0.70573","0.21856"
"17.10000","0.70995","-0.03506"
"17.20000","0.71405","0.05241"
"17.30000","0.71827","-0.10861"
"17.40000","0.72237","0.07706"
"17.50000","0.72656","0.06552"
"17.60000","0.73075","0.27125"
"17.70000","0.73492","0.04485"
"17.80000","0.73913","-0.24430"
"17.90000","0.74324","0.14063"
"18.00000","0.74745","-0.01735"
"18.10000","0.75157","0.10433"
"18.20000","0.75575","0.01191"
"18.30000","0.75990","-0.20939"
"18.40000","0.76407","0.04466"
"18.50000","0.76820","-0.10634"
"18.60000","0.77237","-0.17583"
"18.70000","0.77659","-0.36840"
"18.80000","0.78072","-0.10009"
"18.90000","0.78495","0.03048"
"19.00000","0.78906","-0.02602"
"19.10000","0.79325","0.14320"
"19.20000","0.79739","0.10670"
"19.30000","0.80157","0.42118"
"19.40000","0.80574","0.00611"
"19.50000","0.80989","0.12549"
"19.60000","0.81409","0.07209"
"19.70000","0.81825","0.07161"
"19.80000","0.82243","0.21730"
"19.90000","0.82659","-0.03706"
"20.00000","0.83079","0.25427"
"20.10000","0.83488","0.18358"
"20.20000","0.83908","-0.02858"
"20.30000","0.84322","0.15026"
"20.40000","0.84738","-0.07225"
"20.50000","0.85159","0.02436"
"20.60000","0.85572","0.02139"
"20.70000","0.85992","-0.14414"
"20.80000","0.86406","-0.00277"
"20.90000","0.86826","-0.12409"
"21.00000","0.87241","-0.02769"
"21.10000","0.87657","0.00503"
"21.20000","0.88074","-0.14526"
"21.30000","0.88489","0.11288"
"21.40000","0.88908","-0.03996"
"21.50000","0.89322","0.28847"
"21.60000","0.89746","-0.14795"
"21.70000","0.90158","-0.11983"
"21.80000","0.90578","-0.22684"
"21.90000","0.90992","0.36375"
"22.00000","0.91405","0.03599"
"22.10000","0.91824","-0.21699"
"22.20000","0.92237","0.14111"
"22.30000","0.92657","-0.06497"
"22.40000","0.93072","0.08788"
"22.50000","0.93492","-0.01652"
"22.60000","0.93907","-0.05522"
"22.70000","0.94327","0.18740"
"22.80000","0.94743","-0.22459"
"22.90000","0.95158","0.11651"
"23.00000","0.95574","0.05848"
"23.10000","0.95986","-0.11108"
"23.20000","0.96408","0.11756"
"23.30000","0.96821","0.07127"
"23.40000","0.97244","-0.14629"
"23.50000","0.97659","0.07809"
"23.60000","0.98078","-0.08119"
"23.70000","0.98494","0.11439"
"23.80000","0.98907","0.11624"
"23.90000","0.99325","-0.01836"
"24.00000","0.99739","0.12129"
"24.10000","1.00155","-0.12771"
"24.20000","1.00570","-0.10254"
"24.30000","1.00989","0.13358"
"24.40000","1.01406","0.04762"
"24.50000","1.01827","-0.02872"
"24.60000","1.02244","0.12359"
"24.70000","1.02657","0.03291"
"24.80000","1.03076","-0.06757"
"24.90000","1.03488","0.00631"
"25.00000","1.03907","-0.23154"
"25.10000","1.04323","0.07949"
"25.20000","1.04740","0.03220"
"25.30000","1.05159","-0.09930"
"25.40000","1.05576","0.03762"
"25.50000","1.05993","0.04389"
"25.60000","1.06410","0.19787"
"25.70000","1.06827","-0.04275"
"25.80000","1.07238","0.10408"
"25.90000","1.07657","0.09802"
"26.00000","1.08070","0.15290"
"26.10000","1.08488","0.03235"
"26.20000","1.08907","0.09687"
"26.30000","1.09324","-0.18499"
"26.40000","1.09742","-0.09552"
"26.50000","1.10157","-0.06165"
"26.60000","1.10577","0.18997"
"26.70000","1.10991","-0.11801"
"26.80000","1.11408","0.20605"
"26.90000","1.11824","0.28042"
"27.00000","1.12240","0.04998"
"27.10000","1.12656","0.01952"
"27.20000","1.13075","0.18753"
"27.30000","1.13495","-0.13546"
"27.40000","1.13910","0.15777"
"27.50000","1.14329","0.13464"
"27.60000","1.14739","0.10655"
"27.70000","1.15158","0.09935"
"27.80000","1.15572","0.12161"
"27.90000","1.15990","-0.08747"
"28.00000","1.16408","-0.11670"
"28.10000","1.16820","0.24103"
"28.20000","1.17241","-0.10117"
"28.30000","1.17657","0.04810"
"28.40000","1.18076","0.19179"
"28.50000","1.18491","0.05561"
"28.60000","1.18911","-0.02474"
"28.70000","1.19322","0.02669"
"28.80000","1.19740","-0.22900"
"28.90000","1.20157","-0.09303"
"29.00000","1.20571","-0.00088"
"29.10000","1.20994","0.00839"
"29.20000","1.21408","-0.15265"
"29.30000","1.21827","-0.33600"
"29.40000","1.22242","0.06170"
"29.50000","1.22659","0.22768"
"29.60000","1.23075","0.29279"
"29.70000","1.23491","0.11502"
"29.80000","1.23905","-0.08972"
"29.90000","1.24321","0.20864"
"30.00000","1.24738","0.13802"
"30.10000","1.25154","0.02156"
"30.20000","1.25577","0.23048"
"30.30000","1.25990","-0.08564"
"30.40000","1.26411","0.19737"
"30.50000","1.26824","0.08398"
"30.60000","1.27239","0.01048"
"30.70000","1.27659","0.10973"
"30.80000","1.28072","-0.04534"
"30.90000","1.28492","0.15179"
"31.00000","1.28906","0.00304"
"31.10000","1.29326","-0.11278"
"31.20000","1.29742","0.25053"
"31.30000","1.30161","-0.04299"
"31.40000","1.30577","0.02761"
"31.50000","1.30993","0.22801"
"31.60000","1.31407","0.05603"
"31.70000","1.31820","0.12583"
"31.80000","1.32239","0.06888"
"31.90000","1.32654","0.29490"
"32.00000","1.33076","0.36175"
"32.10000","1.33490","-0.09770"
"32.20000","1.33908","0.12495"
"32.30000","1.34325","-0.20579"
"32.40000","1.34743","-0.01077"
"32.50000","1.35158","-0.10057"
"32.60000","1.35573","0.24518"
"32.70000","1.35990","0.17725"
"32.80000","1.36404","0.10438"
"32.90000","1.36826","0.37895"
"33.00000","1.37240","0.18149"
"33.10000","1.37664","0.30749"
"33.20000","1.38078","0.09348"
"33.30000","1.38491","0.08831"
"33.40000","1.38909","0.38631"
"33.50000","1.39320","0.43990"
"33.60000","1.39742","0.22177"
"33.70000","1.40154","0.14890"
"33.80000","1.40573","0.42305"
"33.90000","1.40990","0.28284"
"34.00000","1.41408","0.22903"
"34.10000","1.41824","0.28869"
"34.20000","1.42243","0.19750"
"34.30000","1.42661","-0.15924"
"34.40000","1.43071","0.14693"
"34.50000","1.43490","0.46508"
"34.60000","1.43901","0.24150"
"34.70000","1.44324","0.06763"
"34.80000","1.44740","0.22420"
"34.90000","1.45160","0.39446"
"35.00000","1.45576","0.37465"
"35.10000","1.45992","0.29261"
"35.20000","1.46411","0.05311"
"35.30000","1.46824","0.01398"
"35.40000","1.47242","0.25077"
"35.50000","1.47656","0.13169"
"35.60000","1.48073","0.29277"
"35.70000","1.48488","0.51423"
"35.80000","1.48906","0.24852"
"35.90000","1.49324","0.41202"
"36.00000","1.49741","0.14905"
"36.10000","1.50160","0.35019"
"36.20000","1.50572","0.39162"
"36.30000","1.50992","0.45601"
"36.40000","1.51405","0.39162"
"36.50000","1.51824","0.45067"
"36.60000","1.52241","0.26768"
"36.70000","1.52657","0.28107"
"36.80000","1.53075","0.38110"
"36.90000","1.53492","0.25435"
"37.00000","1.53909","0.41026"
"37.10000","1.54325","0.27725"
"37.20000","1.54744","0.39918"
"37.30000","1.55153","0.54168"
"37.40000","1.55576","0.46987"
"37.50000","1.55988","0.49916"
"37.60000","1.56405","0.27100"
"37.70000","1.56826","0.53839"
"37.80000","1.57238","0.57418"
"37.90000","1.57659","0.34832"
"38.00000","1.58072","0.51602"
"38.10000","1.58492","0.38587"
"38.20000","1.58907","0.68894"
"38.30000","1.59325","0.46342"
"38.40000","1.59739","0.82822"
"38.50000","1.60157","0.61310"
"38.60000","1.60574","0.63987"
"38.70000","1.60990","0.29109"
"38.80000","1.61413","0.83006"
"38.90000","1.61825","0.70463"
"39.00000","1.62243","0.74142"
"39.10000","1.62656","0.42088"
"39.20000","1.63073","0.88653"
"39.30000","1.63490","0.88500"
"39.40000","1.63906","0.72988"
"39.50000","1.64324","0.79844"
"39.60000","1.64737","0.79153"
"39.70000","1.65159","0.88858"
"39.80000","1.65573","1.05447"
"39.90000","1.65994","0.92641"
"40.00000","1.66409","0.81349"
"40.10000","1.66826","0.96876"
"40.20000","1.67240","0.99135"
"40.30000","1.67654","1.16198"
"40.40000","1.68074","0.74138"
"40.50000","1.68486","0.81236"
"40.60000","1.68912","1.07801"
"40.70000","1.69324","1.11797"
"40.80000","1.69744","1.25803"
"40.90000","1.70160","1.00230"
"41.00000","1.70575","1.02962"
"41.10000","1.70992","1.17408"
"41.20000","1.71406","0.87728"
"41.30000","1.71822","1.20327"
"41.40000","1.72236","0.87268"
"41.50000","1.72656","1.17095"
"41.60000","1.73071","1.31982"
"41.70000","1.73494","1.07238"
"41.80000","1.73910","1.15982"
"41.90000","1.74325","1.09282"
"42.00000","1.74743","1.22177"
"42.10000","1.75154","1.22713"
"42.20000","1.75576","1.09635"
"42.30000","1.75988","1.44292"
"42.40000","1.76408","1.58454"
"42.50000","1.76823","1.10926"
"42.60000","1.77243","1.23229"
"42.70000","1.77659","0.96754"
"42.80000","1.78076","1.24259"
"42.90000","1.78495","1.28783"
"43.00000","1.78905","1.34141"
"43.10000","1.79326","1.51194"
"43.20000","1.79735","1.09130"
"43.30000","1.80157","1.45755"
"43.40000","1.80571","1.27382"
"43.50000","1.80992","1.47972"
"43.60000","1.81408","1.19947"
"43.70000","1.81823","1.55498"
"43.80000","1.82244","1.67782"
"43.90000","1.82657","1.51519"
"44.00000","1.83076","1.41764"
"44.10000","1.83488","1.56370"
"44.20000","1.83908","1.48695"
"44.30000","1.84321","1.58070"
"44.40000","1.84743","1.46883"
"44.50000","1.85159","1.46223"
"44.60000","1.85577","1.88977"
"44.70000","1.85996","1.83033"
"44.80000","1.86405","1.79926"
"44.90000","1.86827","1.63825"
"45.00000","1.87236","1.56217"
"45.10000","1.87658","1.90171"
"45.20000","1.88072","1.88307"
"45.30000","1.88489","2.04037"
"45.40000","1.88909","2.03670"
"45.50000","1.89323","1.65181"
"45.60000","1.89742","1.67257"
"45.70000","1.90157","1.87574"
"45.80000","1.90579","1.64241"
"45.90000","1.90987","1.75256"
"46.00000","1.91409","1.79423"
"46.10000","1.91822","1.76693"
"46.20000","1.92240","1.89294"
"46.30000","1.92659","2.00933"
"46.40000","1.93075","1.70305"
"46.50000","1.93494","2.03375"
"46.60000","1.93907","1.88428"
"46.70000","1.94327","1.97933"
"46.80000","1.94739","1.85473"
"46.90000","1.95159","2.14042"
"47.00000","1.95573","2.34770"
"47.10000","1.95991","2.23356"
"47.20000","1.96404","2.44999"
"47.30000","1.96821","2.42742"
"47.40000","1.97242","2.65850"
"47.50000","1.97655","2.89824"
"47.60000","1.98077","3.02168"
"47.70000","1.98490","2.83664"
"47.80000","1.98908","3.14886"
"47.90000","1.99323","3.22357"
"48.00000","1.99740","3.26038"
"48.10000","2.00159","3.11140"
"48.20000","2.00573","3.61400"
"48.30000","2.00993","3.76706"
"48.40000","2.01408","3.74229"
"48.50000","2.01827","3.85932"
"48.60000","2.02241","4.00592"
"48.70000","2.02661","3.80667"
"48.80000","2.03071","4.20033"
"48.90000","2.03490","3.81059"
"49.00000","2.03906","4.32877"
"49.10000","2.04320","4.39501"
"49.20000","2.04742","4.13526"
"49.30000","2.05156","4.74029"
"49.40000","2.05576","4.38559"
"49.50000","2.05990","4.81190"
"49.60000","2.06410","4.86394"
"49.70000","2.06824","4.89635"
"49.80000","2.07241","5.09792"
"49.90000","2.07657","5.08491"
"50.00000","2.08072","5.03979"
"50.10000","2.08491","5.09453"
"50.20000","2.08907","5.36707"
"50.30000","2.09330","5.69744"
"50.40000","2.09743","5.63185"
"50.50000","2.10160","5.49283"
"50.60000","2.10575","5.97562"
"50.70000","2.10989","5.83282"
"50.80000","2.11408","5.88338"
"50.90000","2.11820","6.43093"
"51.00000","2.12241","6.09544"
"51.10000","2.12655","6.67806"
"51.20000","2.13074","6.76249"
"51.30000","2.13490","6.64925"
"51.40000","2.13911","6.62088"
"51.50000","2.14326","7.17538"
"51.60000","2.14741","7.32962"
"51.70000","2.15156","7.09378"
"51.80000","2.15569","7.44148"
"51.90000","2.15990","7.66060"
"52.00000","2.16404","7.77981"
"52.10000","2.16827","7.76412"
"52.20000","2.17241","7.95748"
"52.30000","2.17659","7.96001"
"52.40000","2.18079","8.16540"
"52.50000","2.18493","8.37987"
"52.60000","2.18909","8.68392"
"52.70000","2.19322","8.95102"
"52.80000","2.19739","8.84236"
"52.90000","2.20154","9.30125"
"53.00000","2.20574","9.13371"
"53.10000","2.20990","9.48795"
"53.20000","2.21409","9.79195"
"53.30000","2.21826","10.01509"
"53.40000","2.22240","10.50518"
"53.50000","2.22659","10.48131"
"53.60000","2.23071","10.63655"
"53.70000","2.23491","11.03587"
"53.80000","2.23907","11.24521"
"53.90000","2.24323","11.46389"
"54.00000","2.24742","11.73584"
"54.10000","2.25159","11.67673"
"54.20000","2.25576","12.22844"
"54.30000","2.25994","12.61360"
"54.40000","2.26410","12.43755"
"54.50000","2.26822","12.98804"
"54.60000","2.27242","13.06568"
"54.70000","2.27654","13.28516"
"54.80000","2.28072","13.51850"
"54.90000","2.28490","13.80983"
"55.00000","2.28908","14.10950"
"55.10000","2.29324","14.34040"
"55.20000","2.29740","14.75053"
"55.30000","2.30160","15.11226"
"55.40000","2.30574","15.43989"
"55.50000","2.30990","15.94509"
"55.60000","2.31407","16.21687"
"55.70000","2.31823","16.46149"
"55.80000","2.32239","16.79459"
"55.90000","2.32658","16.88995"
"56.00000","2.33077","17.49365"
"56.10000","2.33492","17.97143"
"56.20000","2.33911","18.55942"
"56.30000","2.34323","18.76661"
"56.40000","2.34742","18.69627"
"56.50000","2.35155","19.78155"
"56.60000","2.35574","20.01319"
"56.70000","2.35991","20.77455"
"56.80000","2.36404","20.72468"
"56.90000","2.36826","21.25557"
"57.00000","2.37239","21.82916"
"57.10000","2.37660","22.38432"
"57.20000","2.38075","22.76052"
"57.30000","2.38495","23.11312"
"57.40000","2.38906","23.91421"
"57.50000","2.39324","24.37945"
"57.60000","2.39740","24.64562"
"57.70000","2.40155","25.11833"
"57.80000","2.40577","25.90779"
"57.90000","2.40990","26.20321"
"58.00000","2.41412","26.36420"
"58.10000","2.41826","26.99964"
"58.20000","2.42243","27.51261"
"58.30000","2.42657","27.79783"
"58.40000","2.43073","27.82954"
"58.50000","2.43490","28.33791"
"58.60000","2.43906","28.51518"
"58.70000","2.44321","28.20226"
"58.80000","2.44736","27.53992"
"58.90000","2.45160","27.08951"
"59.00000","2.45574","27.42862"
"59.10000","2.45994","27.90030"
"59.20000","2.46409","28.42269"
"59.30000","2.46822","28.81569"
"59.40000","2.47242","29.21111"
"59.50000","2.47654","29.34929"
"59.60000","2.48075","29.30148"
"59.70000","2.48488","29.47504"
"59.80000","2.48909","30.71775"
"59.90000","2.49325","30.94579"
"60.00000","2.49743","31.47906"
"60.10000","2.50160","31.87895"
"60.20000","2.50576","32.68236"
"60.30000","2.50991","33.15623"
"60.40000","2.51404","33.46170"
"60.50000","2.51823","34.73836"
"60.60000","2.52236","35.22593"
"60.70000","2.52658","35.99292"
"60.80000","2.53073","36.58804"
"60.90000","2.53493","37.16433"
"61.00000","2.53909","38.56112"
"61.10000","2.54326","39.29002"
"61.20000","2.54741","39.81910"
"61.30000","2.55156","40.73986"
"61.40000","2.55574","41.49805"
"61.50000","2.55987","42.36428"
"61.60000","2.56409","43.71604"
"61.70000","2.56823","44.13932"
"61.80000","2.57246","45.32633"
"61.90000","2.57661","45.95472"
"62.00000","2.58075","46.92149"
"62.10000","2.58492","48.09196"
"62.20000","2.58903","48.80808"
"62.30000","2.59325","49.80389"
"62.40000","2.59737","50.59807"
"62.50000","2.60156","51.69561"
"62.60000","2.60573","52.87044"
"62.70000","2.60990","53.61855"
"62.80000","2.61407","54.66515"
"62.90000","2.61826","55.91507"
"63.00000","2.62243","56.77199"
"63.10000","2.62656","57.78295"
"63.20000","2.63076","58.64330"
"63.30000","2.63486","59.74156"
"63.40000","2.63908","61.13880"
"63.50000","2.64323","61.82103"
"63.60000","2.64744","63.33393"
"63.70000","2.65160","64.30519"
"63.80000","2.65574","65.29530"
"63.90000","2.65994","66.35114"
"64.00000","2.66407","67.54726"
"64.10000","2.66826","68.85418"
"64.20000","2.67238","69.72378"
"64.30000","2.67655","71.05247"
"64.40000","2.68068","71.78630"
"64.50000","2.68490","72.89423"
"64.60000","2.68907","74.28748"
"64.70000","2.69324","75.07173"
"64.80000","2.69744","76.49005"
"64.90000","2.70155","77.74776"
"65.00000","2.70575","78.73254"
"65.10000","2.70988","80.22797"
"65.20000","2.71407","81.13116"
"65.30000","2.71825","82.50255"
"65.40000","2.72240","83.65858"
"65.50000","2.72659","84.95885"
"65.60000","2.73077","86.23223"
"65.70000","2.73492","87.88663"
"65.80000","2.73908","88.72503"
"65.90000","2.74328","90.09763"
"66.00000","2.74738","91.26395"
"66.10000","2.75157","92.90593"
"66.20000","2.75571","93.83810"
"66.30000","2.75988","95.85026"
"66.40000","2.76409","96.69987"
"66.50000","2.76822","98.06439"
"66.60000","2.77243","99.80533"
"66.70000","2.77656","101.11254"
"66.80000","2.78075","102.08031"
"66.90000","2.78490","103.69365"
"67.00000","2.78908","105.19709"
"67.10000","2.79323","106.91998"
"67.20000","2.79740","108.10273"
"67.30000","2.80157","109.59488"
"67.40000","2.80573","111.10380"
"67.50000","2.80996","112.43930"
"67.60000","2.81408","113.91682"
"67.70000","2.81827","115.13956"
"67.80000","2.82241","117.27024"
"67.90000","2.82656","118.51511"
"68.00000","2.83073","120.24699"
"68.10000","2.83489","121.63548"
"68.20000","2.83908","123.11112"
"68.30000","2.84321","124.68347"
"68.40000","2.84741","126.27836"
"68.50000","2.85158","127.96792"
"68.60000","2.85577","129.66475"
"68.70000","2.85992","130.93755"
"68.80000","2.86410","132.80338"
"68.90000","2.86823","134.55875"
"69.00000","2.87236","136.47461"
"69.10000","2.87658","137.81795"
"69.20000","2.88069","139.49367"
"69.30000","2.88495","141.49757"
"69.40000","2.88907","142.97183"
"69.50000","2.89327","144.84192"
"69.60000","2.89744","146.76944"
"69.70000","2.90160","148.06627"
"69.80000","2.90577","150.19223"
"69.90000","2.90990","151.89420"
"70.00000","2.91406","153.89769"
"70.10000","2.91820","155.84633"
"70.20000","2.92239","157.84242"
"70.30000","2.92654","159.42450"
"70.40000","2.93077","161.42073"
"70.50000","2.93493","163.26018"
"70.60000","2.93909","165.32274"
"70.70000","2.94326","166.89421"
"70.80000","2.94737","169.04671"
"70.90000","2.95159","170.73491"
"71.00000","2.95570","173.01779"
"71.10000","2.95990","175.05576"
"71.20000","2.96406","177.22449"
"71.30000","2.96826","178.98363"
"71.40000","2.97241","181.11996"
"71.50000","2.97658","182.98468"
"71.60000","2.98078","185.27939"
"71.70000","2.98491","186.75827"
"71.80000","2.98909","188.94449"
"71.90000","2.99320","191.47766"
"72.00000","2.99741","193.38965"
"72.10000","3.00154","195.18384"
"72.20000","3.00574","197.48883"
"72.30000","3.00992","199.68738"
"72.40000","3.01406","201.64250"
"72.50000","3.01826","203.88860"
"72.56500","3.02096","205.61493"
